feature	r2_score	Metadata_number_of_singlecells	Metadata_treatment	Metadata_dose	treatment	dose
Cytoplasm_Correlation_RWC_CorrDNA_CorrER	0.004820434409080532	-0.00018511677565589483	-0.140719903217718	0.005814190648488895	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrDNA_CorrGasdermin	0.004263630393660733	-0.00020523127841356358	-0.014281965021944626	-0.05070652765419791	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrDNA_CorrMito	0.006034750345594531	-0.00032347868934581755	-0.020766618628555014	-0.04835271059560352	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrDNA_CorrPM	0.004099690476536799	-0.0001337080592354027	-0.13452739026852065	-0.0022939364252736183	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrDNA_CorrRNA	0.007448650617740138	-0.00026306812857605896	-0.12221802450691881	-0.02254922059937727	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrER_CorrDNA	0.003508597464621954	9.70633775574971e-05	0.22472934600446323	-0.0745735377161218	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrER_CorrGasdermin	0.0020024116892802812	-2.86295802610022e-05	-0.13636797596537356	0.038192645122428634	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrER_CorrMito	0.0023671911454840044	-1.9485308464557412e-05	-0.15479845318851998	0.04451561640010849	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrER_CorrPM	0.007786451231593605	-0.00021722940872994075	-0.30196250130034047	0.08075934789453415	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrER_CorrRNA	0.0016564747872402918	-0.00016034993426526525	-0.12419775864540253	0.02247726768061247	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrDNA	0.005265526173087065	9.741866944713352e-05	0.26170679423922033	-0.07894910259198731	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrER	0.0018908713725132031	1.0394185857336448e-05	-0.1686819166245664	0.08335052193924866	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrMito	0.004477547019632655	-0.0001813287297260342	0.014685271748279211	0.05131226088045926	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrPM	0.010674958693679626	-0.0002748527483144316	-0.3198581960957378	0.06381941994378153	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrGasdermin_CorrRNA	0.0018104052755925082	-8.093722623806149e-05	-0.1272682571168753	0.03736621475319987	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrMito_CorrDNA	0.005391513091730138	5.9335259245058756e-05	0.26189826861232185	-0.07703806654252793	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrMito_CorrER	0.001819746125486743	1.0271968609866778e-05	-0.16828425250613824	0.08488547804473193	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrMito_CorrGasdermin	0.0012505776320362871	-9.378518688603395e-05	0.021361922990678066	0.012857964184847043	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrMito_CorrPM	0.011497413175359128	-0.00027335159927764055	-0.31925666629327126	0.054276286996710624	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrMito_CorrRNA	0.0014592818516894202	-7.916038580945277e-05	-0.12160775640830823	0.037013470542579224	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrPM_CorrDNA	0.0037317167291384123	0.00016480644517272554	0.2223164062762514	-0.07375824968270517	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrPM_CorrER	0.004360698959463005	4.565887586396177e-05	-0.24518129395129712	0.09284672479315689	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrPM_CorrGasdermin	0.0058346621024258916	-1.2211884687409457e-05	-0.21387246734096113	0.03684518493508803	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrPM_CorrMito	0.0072164857409061645	1.623979533034889e-05	-0.2375067946085406	0.03526394677271888	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrPM_CorrRNA	0.004793526281771987	8.622963002503496e-06	-0.2184563314581263	0.057170745032761	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrRNA_CorrDNA	0.0033135309950959035	8.90959295590374e-05	0.2172280863599412	-0.07158653539114052	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrRNA_CorrER	0.0016091326216614021	3.0388209958498417e-05	-0.15811165039255742	0.07694742157745305	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrRNA_CorrGasdermin	0.002334296431866001	-2.461266574661206e-05	-0.1344535427801437	0.029819635994428335	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrRNA_CorrMito	0.0027632251141603836	-8.726742420261936e-06	-0.1519502172685463	0.033074563235314915	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Correlation_RWC_CorrRNA_CorrPM	0.010847873173643774	-0.0002359820815633841	-0.3485483221620678	0.08654594204038174	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_10_CorrDNA	0.0004574117360733876	-5.224116697019107e-05	-0.0701003976130198	0.051535378236019086	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_10_CorrER	0.004855455611084247	-0.0001870757259672419	0.1639594581471881	-0.025102381296923448	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_10_CorrGasdermin	0.004467851636752229	-0.00015388094619352813	0.18386594461902142	-0.040609250463017325	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_10_CorrMito	0.005226141556059383	-0.000184280837415679	0.19404514185359323	-0.04316572562594181	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_10_CorrPM	0.00445414040078862	-0.00013248733866643342	0.17518452111005564	-0.01878782963110312	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_10_CorrRNA	0.004693298189822781	-0.00017540554723696614	0.190556161365237	-0.04598548849502377	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_11_CorrDNA	7.69600951650018e-05	-2.042516859899782e-06	-0.0364735258886786	0.015449693432581024	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_11_CorrER	0.002320607858082302	-0.0001425853102264023	0.08483982932038094	-0.0008670676228652741	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_11_CorrGasdermin	0.0036015056920736255	-9.724442203017026e-05	0.1390776579283631	-0.01059700592507325	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_11_CorrMito	0.004236980779801058	-0.0002352920969494131	0.09409743251350779	0.0028361214375747755	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_11_CorrPM	0.0046742612761893065	-0.0001538398455592075	0.17296391824783924	-0.016849943506714208	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_11_CorrRNA	0.004958133685039834	-0.00023453975136599766	0.1418554112902785	-0.015012760532645168	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_12_CorrDNA	0.00042810235892476456	-7.275500227430106e-05	-0.04108673847035842	0.00402317968624801	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_12_CorrER	0.002820380159949787	-0.000171227052999871	0.11403187697987416	-0.018472971740670197	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_12_CorrGasdermin	0.003450487653108847	-9.630377767417641e-05	0.09762519860419867	0.015317379429705711	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_12_CorrMito	0.004563387222231596	-0.00012975637214690248	0.1126561586261157	0.01762914954413068	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_12_CorrPM	0.002600106406005831	-0.00014708877361599982	0.10192410857035936	-0.0062974373461573575	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_12_CorrRNA	0.0036647594257430693	-0.00013842592393180697	0.16637158554060835	-0.0369681980570504	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_13_CorrDNA	0.0019345156944571285	-9.201792769731033e-05	-0.09470788011004234	0.006382077601241426	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_13_CorrER	0.002825856214647704	-0.00013185878758961527	0.17269558299521529	-0.06169884202947143	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_13_CorrGasdermin	0.0021616425341294265	-0.00011219423507371377	0.12101469252423022	-0.025484944730137068	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_13_CorrMito	0.003892321283757383	-8.113269355618283e-05	0.18519960182647915	-0.0366699482875244	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_13_CorrPM	0.002349737388915085	-0.00011746210167818454	0.11899563109857945	-0.01658112315574376	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_13_CorrRNA	0.003474126352379203	-0.0001487990756890646	0.09674794594695005	0.012726054734040374	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_14_CorrDNA	0.00296572914962423	-0.00010303505343773288	-0.1748268851953007	0.05008740480771154	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_14_CorrER	0.0014871765701099937	-0.00018278287625383817	0.04575390634328722	-0.012026659365307136	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_14_CorrGasdermin	0.0012843729896876432	-3.9029373746168984e-05	0.13373062689812168	-0.046046185773307796	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_14_CorrMito	0.0026693504185363315	-0.00019123255499107762	0.08872525128881117	-0.009815471625642986	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_14_CorrPM	0.005350904795292322	-0.00010718051525706701	0.18755133839392682	-0.009594506387632335	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_14_CorrRNA	0.002078347106598377	-0.00010095435122300288	0.11751927868987366	-0.020525568885681498	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_15_CorrDNA	0.0022243683165097394	-3.359694379525495e-05	-0.16014713227418445	0.05011653490369815	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_15_CorrER	0.0033134976439397335	-6.231591904696866e-05	0.19229055004214105	-0.049332845937386766	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_15_CorrGasdermin	0.002410220051505374	-6.979076469454261e-05	0.17637327823025117	-0.058401854791785404	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_15_CorrMito	0.0021310951928363853	-0.00016839547543570258	0.08006820952928229	-0.008566488086482662	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_15_CorrPM	0.0028768427093650573	-0.00019683761948842632	0.06134912995265989	0.024441087606612705	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_15_CorrRNA	0.0041181323503035605	-0.00021469752646219756	0.12302430705101566	-0.01023711002928395	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_16_CorrDNA	0.0011403488846727372	-8.89800678180928e-05	-0.13068024007807036	0.05320372282217034	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_16_CorrER	0.0019412544851041824	-0.0002080209764997949	0.01984410367912116	0.014778519594390523	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_16_CorrGasdermin	0.001789405951720724	-0.00011614235959108296	0.13166189919970744	-0.05701769636027484	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_16_CorrMito	0.002022086502941667	-7.097516400615413e-05	0.171041759908262	-0.07167929241124016	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_16_CorrPM	0.0036695357068586842	-0.00028803319892903187	-0.04623677976833797	0.06542625426842859	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_16_CorrRNA	0.002372287566492215	-0.00019059496651715387	0.10330001003328339	-0.034944154199724346	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_1_CorrDNA	0.0020672856028888242	0.00013912576264272388	0.026006050690849748	-0.05779965208435761	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_1_CorrER	0.015010636983018633	0.0004249435120715601	-0.1597417735486189	-0.005211316101612462	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_1_CorrGasdermin	0.019771855914432757	-2.8579826361207786e-05	-0.24588708446401758	-0.03055576193142019	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_1_CorrMito	0.024686613978950667	0.00014293617770983	-0.2401748850343992	-0.04862440319746963	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_1_CorrPM	0.030163328261039624	0.0005488775993142954	-0.2721837723143268	0.02768474856119167	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_1_CorrRNA	0.012665311908500065	0.000330198174503718	-0.17340823171020892	0.003987584496519356	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_2_CorrDNA	0.0008429987087925639	-0.00014110960011838464	-0.009756186720868518	-0.005133076322452824	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_2_CorrER	0.0020564399828035818	4.520088544496428e-05	0.1216064021559769	-0.01277923321465403	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_2_CorrGasdermin	0.0025460909761428896	0.00013364528735332836	-0.0280901017395414	0.0648697091184147	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_2_CorrMito	0.004220026608622418	0.0002560549885806	-0.01841344855681196	0.06608903912358953	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_2_CorrPM	0.0005179181632360974	-5.9828567847285016e-06	0.0013922408134683373	0.028699239759090125	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_2_CorrRNA	0.001134192519649635	9.394907995252152e-05	0.03998598986915913	0.01768280546074641	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_3_CorrDNA	0.001731094981303527	-0.00021558817970941576	0.011425001805374696	-0.0038639663501697117	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_3_CorrER	0.0027668631819498524	6.233757216717563e-05	0.17307828355697114	-0.03723012365617493	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_3_CorrGasdermin	0.001974796348733099	4.482804420651306e-05	0.005630316945401375	0.053377576911244846	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_3_CorrMito	0.0029988462560496254	0.00021157236594990922	0.004012947237684506	0.04811791175474032	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_3_CorrPM	0.0009353671622515103	-0.00012937337815403135	-0.006117756150241628	0.03022162883715018	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_3_CorrRNA	0.002088283648529865	6.418901437803519e-05	0.12154750855241053	-0.011443367158080487	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_4_CorrDNA	0.0027617025641444304	-0.00019809687315766632	0.10083201543988324	-0.016464458307836806	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_4_CorrER	0.005422895604771272	-1.303942799218093e-05	0.23753021222385098	-0.050077992549606036	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_4_CorrGasdermin	0.002762075583482404	-0.00010467493800326536	0.04997824529890115	0.03753718441625445	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_4_CorrMito	0.0016508469306076856	2.4254813814439176e-05	0.006119932316192688	0.050145314117628174	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_4_CorrPM	0.003555851449323799	-0.00029119951290840565	0.05355132481661904	0.003624579824627567	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_4_CorrRNA	0.0036146098628691004	-5.949358999167557e-05	0.1885405294331772	-0.04090270181173973	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_5_CorrDNA	0.002625579010546719	-9.325088631587401e-05	0.1162122012617473	-0.00848666555393571	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_5_CorrER	0.004724681923079288	-0.00010869515945474063	0.21305786459394416	-0.05374307546575934	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_5_CorrGasdermin	0.003489329342128422	-0.00018111771957210617	0.10590375323506408	-0.000771466742172152	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_5_CorrMito	0.0022988002459705115	-0.00013500420934448525	0.06592872555651619	0.015140745693604582	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_5_CorrPM	0.004574852560998766	-0.00034300482086827336	0.031725216899695194	0.009755782426348046	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_5_CorrRNA	0.003166320592172922	-0.00018364310331762493	0.12605754313508022	-0.026998617468929505	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_6_CorrDNA	0.001472762688096374	5.035797701266291e-05	0.13659080305321644	-0.038157043215169203	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_6_CorrER	0.004609010428143989	-0.00016965231920122872	0.18122409115495436	-0.040229927291823404	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_6_CorrGasdermin	0.0045759173810436815	-0.00016143449621322056	0.1436199612098036	-0.008548726316464937	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_6_CorrMito	0.0039091123210833745	-0.0001705019242379427	0.111121817350614	0.003780360437680895	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_6_CorrPM	0.003041030808556222	-0.0002490582180786912	0.0781169418421809	-0.00892478514337826	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_6_CorrRNA	0.0045127614439122166	-0.0002498342763061655	0.1254040946828544	-0.015200377432579123	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_7_CorrDNA	0.0006465898922628499	2.142307079937922e-05	0.07936995332364544	-0.01715403225291276	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_7_CorrER	0.004052793679241273	-0.00018695265828287748	0.12886587802622407	-0.010818717323605582	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_7_CorrGasdermin	0.004280104164734344	-9.282531272595243e-05	0.15525513677500627	-0.009478767724841453	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_7_CorrMito	0.004210647075893137	-0.00014407927589759123	0.15396736283223733	-0.016870883018836054	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_7_CorrPM	0.002915854469960899	-0.00019357463510578642	0.0991492705667525	-0.006814874932558109	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_7_CorrRNA	0.003234030549106648	-0.0001758718050523988	0.1235717331894892	-0.01815868563485745	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_8_CorrDNA	0.0005005361544723197	-3.779279901450915e-05	0.013133489564274807	0.018586014150079475	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_8_CorrER	0.002985191898880357	-0.00017445464645477902	0.10959151264089667	-0.013038091682646122	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_8_CorrGasdermin	0.0040849495188954865	-4.815105566046295e-05	0.17292360288782765	-0.02184548296529459	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_8_CorrMito	0.00412360886995522	-8.214407229535937e-05	0.15771748027576435	-0.013985046380650967	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_8_CorrPM	0.00279427116824138	-0.00013881414578568982	0.15035498749704032	-0.036660592448919546	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_8_CorrRNA	0.0031060122095432074	-0.00015439718599157185	0.1397736397918463	-0.02763661105940836	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_9_CorrDNA	0.0005457665431302106	-3.213600894663228e-05	-0.012039320567130356	0.03364024627129545	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_9_CorrER	0.00229930208581941	-0.00016662465319825531	0.10788722856712074	-0.026963468522488557	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_9_CorrGasdermin	0.00404127653867703	-8.932238980930126e-05	0.16756604156785213	-0.022597330107777938	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_9_CorrMito	0.0036093002899666438	-0.00011558492050518348	0.15077981943200475	-0.019997933557901165	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_9_CorrPM	0.002619181437271023	-0.00016218469706406747	0.12979005966638119	-0.031273164297790146	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Granularity_9_CorrRNA	0.0037183864324268345	-0.000157866604503956	0.15501123726313656	-0.029915223136615366	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrDNA	0.0008875619212240782	-0.00012589476148142266	-0.09207343879111084	0.03497777009025948	LPS	['10µg_per_ml' '1µg_per_ml' '0']
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrER	0.0010126669114542963	-8.928174050133264e-05	0.07331346877916381	-0.015439935838774446	LPS	['10µg_per_ml' '1µg_per_ml' '0']
