feature	r2_score	Metadata_number_of_singlecells	ATP_1mM	DMSO 0.1%_0
Cytoplasm_Granularity_15_CorrMito	0.009220990264979356	-0.00046231442538648853	-0.008314899804443651	0.008314899804443577
Cytoplasm_Granularity_15_CorrPM	0.023419529511726433	-0.0007746451271289881	0.04100675041610433	-0.041006750416103965
Cytoplasm_Granularity_15_CorrRNA	0.013398414038241269	-0.000499827160691892	0.036867942716790315	-0.03686794271678998
Cytoplasm_Granularity_16_CorrDNA	0.0009515507808190993	0.00013695827522160843	0.019526439809573155	-0.019526439809572978
Cytoplasm_Granularity_16_CorrER	0.010832060775295638	-0.00044864086996286345	0.023178210184423072	-0.023178210184422864
Cytoplasm_Granularity_16_CorrGasdermin	0.007240505499403915	-0.00035795024978274554	0.020308096453770873	-0.02030809645377069
Cytoplasm_Granularity_16_CorrMito	0.006374514864056269	-0.00036784326224059195	0.0035767504805051843	-0.003576750480505152
Cytoplasm_Granularity_16_CorrPM	0.019998417704240046	-0.0007056582068833972	0.010145818064457463	-0.010145818064457373
Cytoplasm_Granularity_16_CorrRNA	0.01857139973862232	-0.0006324112972803258	0.025969599629580897	-0.025969599629580665
Cytoplasm_Granularity_1_CorrDNA	0.0068029586142459575	0.000395813550584247	0.027557428191964474	-0.027557428191964228
Cytoplasm_Granularity_1_CorrER	0.04948783110746491	0.0011036340331241087	0.04696300660552441	-0.04696300660552399
Cytoplasm_Granularity_1_CorrGasdermin	0.0832407368669299	0.0015126602136527618	0.14669585708350438	-0.14669585708350305
Cytoplasm_Granularity_1_CorrMito	0.1071503537909978	0.0016966696485384515	0.2391892685881294	-0.23918926858812728
Cytoplasm_Granularity_1_CorrPM	0.03318267494088423	0.0008959178447235575	0.08261680379184955	-0.08261680379184881
Cytoplasm_Granularity_1_CorrRNA	0.0405726911673846	0.000992419588026547	0.06654262492487364	-0.06654262492487303
Cytoplasm_Granularity_2_CorrDNA	0.00016641962310903757	2.301633037848067e-05	-0.0093746272061541	0.009374627206154016
Cytoplasm_Granularity_2_CorrER	0.0040878099649021005	-0.00023741766215121916	-0.0626688928306842	0.06266889283068365
Cytoplasm_Granularity_2_CorrGasdermin	0.030810942612156	-0.0008203818278568207	-0.14316099190095627	0.143160991900955
Cytoplasm_Granularity_2_CorrMito	0.02194940204308138	-0.0007807740724531341	-0.10672782803026865	0.10672782803026767
Cytoplasm_Granularity_2_CorrPM	0.0017732866340114395	-0.00012867145576921543	-0.045242132076128705	0.045242132076128296
Cytoplasm_Granularity_2_CorrRNA	0.0038099919551483064	-0.00021123597981043574	-0.0635359248511024	0.06353592485110184
Cytoplasm_Granularity_3_CorrDNA	0.0013804693016096214	-0.00017963325812375992	-0.023043673313625362	0.023043673313625154
Cytoplasm_Granularity_3_CorrER	0.008684075266232827	-0.00044861284050129886	-0.06600698253568046	0.06600698253567988
Cytoplasm_Granularity_3_CorrGasdermin	0.029956713959558456	-0.0008487319042249118	-0.1481697182682536	0.14816971826825226
Cytoplasm_Granularity_3_CorrMito	0.02067802050287959	-0.0007372266459671916	-0.10280098127913107	0.10280098127913014
Cytoplasm_Granularity_3_CorrPM	0.002814211358408647	-0.0002592857812435185	-0.03808712219235968	0.03808712219235934
Cytoplasm_Granularity_3_CorrRNA	0.0071286083087882535	-0.0004160077617101897	-0.05850163861417361	0.05850163861417309
Cytoplasm_Granularity_4_CorrDNA	0.009251375628525627	-0.000522479952027021	-0.021506055192743307	0.021506055192743116
Cytoplasm_Granularity_4_CorrER	0.012524334184549901	-0.0005606467250374825	-0.055526426032204354	0.055526426032203854
Cytoplasm_Granularity_4_CorrGasdermin	0.02345182520136435	-0.000802897322636913	-0.10603467827257546	0.1060346782725745
Cytoplasm_Granularity_4_CorrMito	0.020693143535995828	-0.0007652545221839517	-0.0798922450815887	0.07989224508158797
Cytoplasm_Granularity_4_CorrPM	0.00659867679557391	-0.0004392783633438325	-0.03314157258195952	0.033141572581959225
Cytoplasm_Granularity_4_CorrRNA	0.011088074173162155	-0.0005425969699665836	-0.04665926089458797	0.04665926089458755
Cytoplasm_Granularity_5_CorrDNA	0.012028225785528424	-0.0005555860552239584	-0.0263844542569604	0.026384454256960167
Cytoplasm_Granularity_5_CorrER	0.012899315388380628	-0.000568587338510912	-0.03614666883127842	0.036146668831278095
Cytoplasm_Granularity_5_CorrGasdermin	0.020873000788059648	-0.0007818105692325722	-0.08002441786409291	0.08002441786409219
Cytoplasm_Granularity_5_CorrMito	0.019575208539097	-0.0007491410904296729	-0.0750820862657463	0.07508208626574564
Cytoplasm_Granularity_5_CorrPM	0.010996434944190225	-0.0005429958994394484	-0.03647781893513212	0.036477818935131794
Cytoplasm_Granularity_5_CorrRNA	0.014149704090094417	-0.0006095194742303618	-0.04007342298394262	0.04007342298394226
Cytoplasm_Granularity_6_CorrDNA	0.0022502536600431666	-0.00019771406650453111	-0.03701916187800976	0.037019161878009424
Cytoplasm_Granularity_6_CorrER	0.012669349949688602	-0.0005694209416419014	-0.03629917183733168	0.03629917183733136
Cytoplasm_Granularity_6_CorrGasdermin	0.019964665767203793	-0.0007492832824252182	-0.06223170491706717	0.062231704917066616
Cytoplasm_Granularity_6_CorrMito	0.02188470247332186	-0.0007761465469682864	-0.06976635850369077	0.06976635850369015
Cytoplasm_Granularity_6_CorrPM	0.013286989665517335	-0.0006278028545392649	-0.047824503172919614	0.04782450317291918
Cytoplasm_Granularity_6_CorrRNA	0.014734694334501253	-0.0006405256313026279	-0.04396379491545942	0.04396379491545902
Cytoplasm_Granularity_7_CorrDNA	0.0014377400840894783	1.9953845621087063e-05	-0.03571362998897843	0.03571362998897811
Cytoplasm_Granularity_7_CorrER	0.011844580320031106	-0.0005437544479270115	-0.026177999909000167	0.026177999908999928
Cytoplasm_Granularity_7_CorrGasdermin	0.016163607455035423	-0.0006579852931005865	-0.04783626765878517	0.04783626765878474
Cytoplasm_Granularity_7_CorrMito	0.020357703943378547	-0.0007277582472569359	-0.07128938194432845	0.0712893819443278
Cytoplasm_Granularity_7_CorrPM	0.013889741733463579	-0.0006240740367699542	-0.04137354230997879	0.041373542309978424
Cytoplasm_Granularity_7_CorrRNA	0.013752066123984719	-0.0005974125891271004	-0.043884721453606	0.043884721453605606
Cytoplasm_Granularity_8_CorrDNA	0.000531954259098244	-5.726328611139929e-05	-0.022851743583058956	0.02285174358305875
Cytoplasm_Granularity_8_CorrER	0.00925039127944205	-0.00047640695829114513	-0.027595733080951083	0.027595733080950834
Cytoplasm_Granularity_8_CorrGasdermin	0.010800004870707092	-0.0005287617251417941	-0.031032630621402046	0.03103263062140177
Cytoplasm_Granularity_8_CorrMito	0.015087498271997624	-0.0006166323389135665	-0.054858997863015097	0.0548589978630146
Cytoplasm_Granularity_8_CorrPM	0.014008113036741432	-0.0006250214224570834	-0.04503964655110275	0.04503964655110235
Cytoplasm_Granularity_8_CorrRNA	0.010388277730826068	-0.0005150792468784989	-0.03986742409742137	0.039867424097421014
Cytoplasm_Granularity_9_CorrDNA	0.0004695260443786653	-0.00010177337824699247	-0.006409305259575627	0.00640930525957557
Cytoplasm_Granularity_9_CorrER	0.008116921166771873	-0.00043652546701967933	-0.022028696167749467	0.02202869616774927
Cytoplasm_Granularity_9_CorrGasdermin	0.012463669546027178	-0.0005568376944876028	-0.01229423242906786	0.012294232429067749
Cytoplasm_Granularity_9_CorrMito	0.014247493518654841	-0.0006082036748523427	-0.04111415953976733	0.041114159539766965
Cytoplasm_Granularity_9_CorrPM	0.01639489135596206	-0.0006722981438494408	-0.031202683621778637	0.031202683621778353
Cytoplasm_Granularity_9_CorrRNA	0.011841512807776677	-0.0005416478178086665	-0.02958039217624999	0.029580392176249724
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrDNA	0.0006718454921431638	5.817925016626811e-05	-0.02128885429781809	0.021288854297817898
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrER	0.00560136310394832	-0.00033246239623759775	-0.03039496326437407	0.030394963264373798
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrGasdermin	0.06881935602066958	-0.0011853916848538846	-0.2204385428188827	0.2204385428188807
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrMito	0.07209873788160359	-0.001182776169835158	-0.23326778856769603	0.2332677885676939
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrPM	0.0073607579145307245	0.00030260062110367114	-0.03644377649426994	0.03644377649426961
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrRNA	0.0024413848370922198	-0.00012898690601629973	-0.04794186517249667	0.04794186517249624
Cytoplasm_Intensity_IntegratedIntensity_CorrDNA	3.5429312558177273e-06	-9.498778940944398e-06	-0.0007800692509693072	0.0007800692509693002
Cytoplasm_Intensity_IntegratedIntensity_CorrER	0.001561441888674131	-0.0001847192714173663	-0.00614260956176693	0.0061426095617668755
Cytoplasm_Intensity_IntegratedIntensity_CorrGasdermin	0.012676106219294492	-0.0005476485363196667	-0.07807637028831337	0.07807637028831267
Cytoplasm_Intensity_IntegratedIntensity_CorrMito	0.014375309873328468	-0.0005703286426371461	-0.08767687058090418	0.0876768705809034
Cytoplasm_Intensity_IntegratedIntensity_CorrPM	0.0005440751289331747	0.00010538579279940063	-0.001653846786460233	0.0016538467864602182
Cytoplasm_Intensity_IntegratedIntensity_CorrRNA	0.0002635964588888484	-7.93846400532066e-05	-0.008389065679601378	0.008389065679601302
Cytoplasm_Intensity_LowerQuartileIntensity_CorrDNA	0.0014194224056710558	-6.492213696246088e-05	0.04894883094419199	-0.04894883094419155
Cytoplasm_Intensity_LowerQuartileIntensity_CorrER	0.018633305703780634	-0.0006624525826503792	-0.04404023567436905	0.044040235674368655
Cytoplasm_Intensity_LowerQuartileIntensity_CorrGasdermin	0.10668456055839959	-0.0018797222232823413	-0.28142698444068026	0.2814269844406777
Cytoplasm_Intensity_LowerQuartileIntensity_CorrMito	0.1077028193653925	-0.0018513725826203426	-0.2913055964990108	0.29130559649900817
Cytoplasm_Intensity_LowerQuartileIntensity_CorrPM	0.0025618429914515684	-3.002255653463521e-05	-0.055703841057283224	0.05570384105728272
Cytoplasm_Intensity_LowerQuartileIntensity_CorrRNA	0.01420144301523496	-0.0006168980716305854	-0.07191559917416324	0.07191559917416258
Cytoplasm_Intensity_MADIntensity_CorrDNA	0.0018867317156711083	-0.000208884144104259	-0.015104605038521422	0.015104605038521285
Cytoplasm_Intensity_MADIntensity_CorrER	0.024380521277983402	-0.000622535805784599	-0.02011928276965167	0.02011928276965149
Cytoplasm_Intensity_MADIntensity_CorrGasdermin	0.08775705972053693	-0.0016710502540351058	-0.15391704607606807	0.15391704607606668
Cytoplasm_Intensity_MADIntensity_CorrMito	0.09176699787167841	-0.001707038782746995	-0.17693306870028652	0.17693306870028494
Cytoplasm_Intensity_MADIntensity_CorrPM	0.0019415433870609844	-0.00020767275221100645	-0.021666402623881448	0.021666402623881253
Cytoplasm_Intensity_MADIntensity_CorrRNA	0.008124463726132625	-0.000421821417438552	-0.026924660283456796	0.026924660283456556
Cytoplasm_Intensity_MassDisplacement_CorrDNA	0.00029241374792243757	8.150335667774155e-05	0.0027655312185146334	-0.0027655312185146086
Cytoplasm_Intensity_MassDisplacement_CorrER	0.0006717230405658414	4.191483863396826e-05	0.026352550764160494	-0.026352550764160262
Cytoplasm_Intensity_MassDisplacement_CorrGasdermin	0.0004487482999071535	-9.717854440288118e-05	-0.0029602672628987314	0.002960267262898705
Cytoplasm_Intensity_MassDisplacement_CorrMito	0.0017170148775719207	-0.00018330560168003415	-0.02589460010582656	0.025894600105826327
Cytoplasm_Intensity_MassDisplacement_CorrPM	0.0008946952225588056	0.00011244251435560442	0.024482824749780613	-0.024482824749780394
Cytoplasm_Intensity_MassDisplacement_CorrRNA	0.0005602884163301569	6.254203670396955e-05	0.023103094615338236	-0.023103094615338028
Cytoplasm_Intensity_MaxIntensityEdge_CorrDNA	0.00033755981681571345	4.028830414498054e-05	-0.013094809316816565	0.013094809316816447
Cytoplasm_Intensity_MaxIntensityEdge_CorrER	0.013829788600442261	-0.0004830666118912046	-0.021667029935176663	0.02166702993517647
Cytoplasm_Intensity_MaxIntensityEdge_CorrGasdermin	0.07748253938646432	-0.0011762100418757748	-0.1290539250542726	0.12905392505427143
Cytoplasm_Intensity_MaxIntensityEdge_CorrMito	0.08448419969116494	-0.001402566673760374	-0.15910232971383775	0.15910232971383634
Cytoplasm_Intensity_MaxIntensityEdge_CorrPM	0.0014055305926903294	-0.00011755417022774263	-0.03511852686559847	0.03511852686559815
Cytoplasm_Intensity_MaxIntensityEdge_CorrRNA	0.007340020911845269	-0.0003299660471895471	-0.031063244237567754	0.03106324423756748
Cytoplasm_Intensity_MaxIntensity_CorrDNA	0.00024429677693460494	-2.0613219249656046e-05	-0.01622983494444458	0.01622983494444443
Cytoplasm_Intensity_MaxIntensity_CorrER	0.013534729356851072	-0.00048071881474159406	-0.026486786447869615	0.02648678644786938
Cytoplasm_Intensity_MaxIntensity_CorrGasdermin	0.07323096652985184	-0.001158327669524054	-0.11837158078974597	0.11837158078974491
Cytoplasm_Intensity_MaxIntensity_CorrMito	0.08382131944912785	-0.0014565839479535405	-0.15101431378669808	0.15101431378669672
Cytoplasm_Intensity_MaxIntensity_CorrPM	0.0017357322203557235	-0.00013733970230688923	-0.03983192279038379	0.03983192279038344
Cytoplasm_Intensity_MaxIntensity_CorrRNA	0.007425979123890203	-0.0003381485299160629	-0.03527871569067359	0.03527871569067327
Cytoplasm_Intensity_MeanIntensityEdge_CorrDNA	0.0007064151180584677	-0.0001294321368215065	-0.0030955265403458873	0.0030955265403458596
Cytoplasm_Intensity_MeanIntensityEdge_CorrER	0.016742444993665728	-0.0005648320461017586	-0.02460269193474704	0.02460269193474682
Cytoplasm_Intensity_MeanIntensityEdge_CorrGasdermin	0.10219532112119079	-0.0016467684619191493	-0.24144385946620983	0.2414438594662077
Cytoplasm_Intensity_MeanIntensityEdge_CorrMito	0.10364537311800615	-0.0016228105338443558	-0.2565410693419962	0.25654106934199394
Cytoplasm_Intensity_MeanIntensityEdge_CorrPM	0.002713948742540828	0.00018152961486859304	-0.023177918161129872	0.023177918161129664
Cytoplasm_Intensity_MeanIntensityEdge_CorrRNA	0.006834106721079758	-0.0003705674640177215	-0.04092574560223068	0.040925745602230314
Cytoplasm_Intensity_MeanIntensity_CorrDNA	0.0005800431097726655	-0.00011839265634390994	-0.007907452488710439	0.007907452488710368
Cytoplasm_Intensity_MeanIntensity_CorrER	0.02677471743060511	-0.0007176155920016377	-0.038426469869244556	0.03842646986924421
Cytoplasm_Intensity_MeanIntensity_CorrGasdermin	0.11303175545947963	-0.0019192174219591106	-0.23772584428114518	0.23772584428114305
Cytoplasm_Intensity_MeanIntensity_CorrMito	0.1141718767434251	-0.0019099041405740273	-0.25204907831394163	0.25204907831393936
Cytoplasm_Intensity_MeanIntensity_CorrPM	0.002248205203426279	-0.0001381636053871824	-0.04864303426543075	0.04864303426543031
Cytoplasm_Intensity_MeanIntensity_CorrRNA	0.015000536468439352	-0.0005626270441212673	-0.05317975399651868	0.0531797539965182
Cytoplasm_Intensity_MedianIntensity_CorrDNA	0.0012755859775934741	-0.00017244323239368542	0.003640152780333991	-0.0036401527803339583
Cytoplasm_Intensity_MedianIntensity_CorrER	0.018545917801945144	-0.000604956938698649	-0.033199846982031954	0.03319984698203166
Cytoplasm_Intensity_MedianIntensity_CorrGasdermin	0.11053634475717644	-0.001969453193683402	-0.25456077882108435	0.254560778821082
Cytoplasm_Intensity_MedianIntensity_CorrMito	0.11093342581470167	-0.001938023518735169	-0.2673774472117299	0.26737744721172746
Cytoplasm_Intensity_MedianIntensity_CorrPM	0.001994557101166694	-0.00010990442604282271	-0.047959202062390446	0.04795920206239001
Cytoplasm_Intensity_MedianIntensity_CorrRNA	0.012920052612982569	-0.0005594970185034908	-0.05259918445148	0.052599184451479535
Cytoplasm_Intensity_MinIntensityEdge_CorrDNA	0.0050215458075202335	0.0009984734651726167	0.29630172955617184	-0.2963017295561692
Cytoplasm_Intensity_MinIntensityEdge_CorrER	0.01529262743162385	-0.000728881093748553	-0.0664551729641786	0.06645517296417801
Cytoplasm_Intensity_MinIntensityEdge_CorrGasdermin	0.07493418441986277	-0.0012176187180457146	-0.29697843402953805	0.2969784340295354
Cytoplasm_Intensity_MinIntensityEdge_CorrMito	0.0795796588780906	-0.001246733146633184	-0.30323150752759365	0.3032315075275909
Cytoplasm_Intensity_MinIntensityEdge_CorrPM	0.008453289462356905	0.00018456264861823693	-0.08343822461339526	0.08343822461339451
Cytoplasm_Intensity_MinIntensityEdge_CorrRNA	0.004174818867146435	-0.00031931040955243445	-0.06014579089268368	0.06014579089268314
Cytoplasm_Intensity_MinIntensity_CorrDNA	0.004668140614998206	0.00092650511066012	0.28554361036183723	-0.2855436103618347
Cytoplasm_Intensity_MinIntensity_CorrER	0.016564665099281783	-0.0007672142009245749	-0.06629037866493669	0.06629037866493609
Cytoplasm_Intensity_MinIntensity_CorrGasdermin	0.07650603997396643	-0.0012554494618863593	-0.29935211147233387	0.2993521114723312
Cytoplasm_Intensity_MinIntensity_CorrMito	0.08170415325155445	-0.0012887907836886172	-0.3064338170078795	0.30643381700787675
Cytoplasm_Intensity_MinIntensity_CorrPM	0.0043597657452264515	2.9719722577159447e-05	-0.07032763337780872	0.07032763337780808
Cytoplasm_Intensity_MinIntensity_CorrRNA	0.004964141195984539	-0.0003669935858142673	-0.059932722041567854	0.05993272204156732
Cytoplasm_Intensity_StdIntensityEdge_CorrDNA	0.00038551284403876007	-3.514308061309355e-05	-0.020892572293244795	0.020892572293244604
Cytoplasm_Intensity_StdIntensityEdge_CorrER	0.013349993093476398	-0.0004357852571308577	-0.00991554180887295	0.009915541808872861
Cytoplasm_Intensity_StdIntensityEdge_CorrGasdermin	0.07862389275038972	-0.001286202981997637	-0.1248109612023156	0.12481096120231447
Cytoplasm_Intensity_StdIntensityEdge_CorrMito	0.08131101521163031	-0.0013842199390890779	-0.15092683999232798	0.15092683999232662
Cytoplasm_Intensity_StdIntensityEdge_CorrPM	0.0012228035186456765	-0.000160615657856768	-0.014034342216974818	0.014034342216974693
Cytoplasm_Intensity_StdIntensityEdge_CorrRNA	0.008201447293927577	-0.00034329747648147944	-0.01987653013488368	0.019876530134883504
Cytoplasm_Intensity_StdIntensity_CorrDNA	0.0004889502596135964	-6.630088593054451e-05	-0.02165353330255551	0.021653533302555317
Cytoplasm_Intensity_StdIntensity_CorrER	0.01654998548002462	-0.0004910418756617583	-0.021299631278635472	0.02129963127863528
Cytoplasm_Intensity_StdIntensity_CorrGasdermin	0.07516176836778055	-0.0013183859153857696	-0.12423086995586899	0.12423086995586786
Cytoplasm_Intensity_StdIntensity_CorrMito	0.08217524710447677	-0.0014501811136983106	-0.14862857862819312	0.1486285786281918
Cytoplasm_Intensity_StdIntensity_CorrPM	0.0017625349399540413	-0.00019053109615783096	-0.02357947352345483	0.02357947352345462
Cytoplasm_Intensity_StdIntensity_CorrRNA	0.009021046180832992	-0.00037537313610998827	-0.028872794401290168	0.028872794401289908
