feature	r2_score	Metadata_number_of_singlecells	DMSO 0.1%_0
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrER	0.001911507125570866	-0.00028010071105688886	0.0
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrGasdermin	0.001948979352358382	-0.0003172682010122878	0.0
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrMito	0.0027267933634088637	-0.00037576615166921693	0.0
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrPM	0.0007407275649373712	-0.0001934096259697536	0.0
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrRNA	0.002528398579423552	-0.000337760381154137	0.0
Cytoplasm_Intensity_IntegratedIntensity_CorrDNA	0.0002158645380251345	-0.0001073644825766713	0.0
Cytoplasm_Intensity_IntegratedIntensity_CorrER	0.00011502702418708655	-7.086257134531686e-05	0.0
Cytoplasm_Intensity_IntegratedIntensity_CorrGasdermin	8.77021420584434e-05	-6.658002865164254e-05	0.0
Cytoplasm_Intensity_IntegratedIntensity_CorrMito	0.0001932258991675928	-9.879527118608351e-05	0.0
Cytoplasm_Intensity_IntegratedIntensity_CorrPM	5.779189784838046e-06	-1.6865689615001563e-05	0.0
Cytoplasm_Intensity_IntegratedIntensity_CorrRNA	0.00014627008181422596	-8.356100296172171e-05	0.0
Cytoplasm_Intensity_LowerQuartileIntensity_CorrDNA	0.005383258990900641	-0.000656893099205479	0.0
Cytoplasm_Intensity_LowerQuartileIntensity_CorrER	0.00729251257077812	-0.0006355324664790053	0.0
Cytoplasm_Intensity_LowerQuartileIntensity_CorrGasdermin	0.01392008180125437	-0.0009678842436262937	0.0
Cytoplasm_Intensity_LowerQuartileIntensity_CorrMito	0.014170512992419781	-0.0009782569740962596	0.0
Cytoplasm_Intensity_LowerQuartileIntensity_CorrPM	0.013350193621787021	-0.000874898598535843	0.0
Cytoplasm_Intensity_LowerQuartileIntensity_CorrRNA	0.014058363876385926	-0.0009177855811728381	0.0
Cytoplasm_Intensity_MADIntensity_CorrDNA	0.004953640094365497	-0.0005002867198981182	0.0
Cytoplasm_Intensity_MADIntensity_CorrER	0.006908439557145263	-0.00046712028741231233	0.0
Cytoplasm_Intensity_MADIntensity_CorrGasdermin	0.005232606057880118	-0.0005340439009226144	0.0
Cytoplasm_Intensity_MADIntensity_CorrMito	0.00707878502264736	-0.00062687472369738	0.0
Cytoplasm_Intensity_MADIntensity_CorrPM	0.005776926394041704	-0.0005346828340482804	0.0
Cytoplasm_Intensity_MADIntensity_CorrRNA	0.003171301553477779	-0.0004232445237896776	0.0
Cytoplasm_Intensity_MassDisplacement_CorrDNA	8.706137657865654e-05	6.56815532197142e-05	0.0
Cytoplasm_Intensity_MassDisplacement_CorrER	0.0003580742144722038	0.00012513206407840352	0.0
Cytoplasm_Intensity_MassDisplacement_CorrGasdermin	0.00020592524855678196	9.844069854456314e-05	0.0
Cytoplasm_Intensity_MassDisplacement_CorrMito	1.5340062878288485e-05	2.7008172370848023e-05	0.0
Cytoplasm_Intensity_MassDisplacement_CorrPM	9.015382286370333e-06	-2.022174555709497e-05	0.0
Cytoplasm_Intensity_MassDisplacement_CorrRNA	0.00010891878812846478	6.950823223035697e-05	0.0
Cytoplasm_Intensity_MaxIntensityEdge_CorrDNA	0.00048323396945171293	-0.0001565308913904488	0.0
Cytoplasm_Intensity_MaxIntensityEdge_CorrER	0.004713329793557763	-0.0004130210167890547	0.0
Cytoplasm_Intensity_MaxIntensityEdge_CorrGasdermin	0.004092566037762757	-0.00038533014956138056	0.0
Cytoplasm_Intensity_MaxIntensityEdge_CorrMito	0.005368547644015842	-0.0004916768525971059	0.0
Cytoplasm_Intensity_MaxIntensityEdge_CorrPM	0.01316941915811598	-0.0008097769038997739	0.0
Cytoplasm_Intensity_MaxIntensityEdge_CorrRNA	0.007717108230317016	-0.0005107065853149358	0.0
Cytoplasm_Intensity_MaxIntensity_CorrDNA	0.0009713456481942329	-0.00021899852211287437	0.0
Cytoplasm_Intensity_MaxIntensity_CorrER	0.004381280191882109	-0.0003999740033430184	0.0
Cytoplasm_Intensity_MaxIntensity_CorrGasdermin	0.0035523058935258423	-0.0003573723263488002	0.0
Cytoplasm_Intensity_MaxIntensity_CorrMito	0.004830570670806944	-0.0004742846847384138	0.0
Cytoplasm_Intensity_MaxIntensity_CorrPM	0.011595993956112327	-0.0007685783311669987	0.0
Cytoplasm_Intensity_MaxIntensity_CorrRNA	0.007134375546672733	-0.0005000184460789405	0.0
Cytoplasm_Intensity_MeanIntensityEdge_CorrDNA	0.007069911024589981	-0.0006256353235486532	0.0
Cytoplasm_Intensity_MeanIntensityEdge_CorrER	0.007581796145613495	-0.0005552770814738387	0.0
Cytoplasm_Intensity_MeanIntensityEdge_CorrGasdermin	0.008812123284022588	-0.0006907523906074428	0.0
Cytoplasm_Intensity_MeanIntensityEdge_CorrMito	0.009920856182534132	-0.0007344515717947289	0.0
Cytoplasm_Intensity_MeanIntensityEdge_CorrPM	0.00936866626275179	-0.0006912666560146461	0.0
Cytoplasm_Intensity_MeanIntensityEdge_CorrRNA	0.010643809093558998	-0.0007019650330781521	0.0
Cytoplasm_Intensity_MeanIntensity_CorrDNA	0.004642497879415508	-0.0004938609725930657	0.0
Cytoplasm_Intensity_MeanIntensity_CorrER	0.009075138335402189	-0.0006196161425981458	0.0
Cytoplasm_Intensity_MeanIntensity_CorrGasdermin	0.011652903051968644	-0.0008178369843574709	0.0
Cytoplasm_Intensity_MeanIntensity_CorrMito	0.012700374811380866	-0.000861460064498006	0.0
Cytoplasm_Intensity_MeanIntensity_CorrPM	0.016610705609136245	-0.0009403585540954458	0.0
Cytoplasm_Intensity_MeanIntensity_CorrRNA	0.011085408842132494	-0.0007492202208920501	0.0
Cytoplasm_Intensity_MedianIntensity_CorrDNA	0.00569181920988171	-0.0005833792731135041	0.0
Cytoplasm_Intensity_MedianIntensity_CorrER	0.006136410322497232	-0.0005411031164772869	0.0
Cytoplasm_Intensity_MedianIntensity_CorrGasdermin	0.012010102364985453	-0.000878214519861461	0.0
Cytoplasm_Intensity_MedianIntensity_CorrMito	0.013033082258034123	-0.0009178760429609107	0.0
Cytoplasm_Intensity_MedianIntensity_CorrPM	0.011910018650043819	-0.0008112546797478248	0.0
Cytoplasm_Intensity_MedianIntensity_CorrRNA	0.009000132146643747	-0.0007258126852487702	0.0
Cytoplasm_Intensity_MinIntensityEdge_CorrDNA	0.0013694169727515026	-0.0006831190758144382	0.0
Cytoplasm_Intensity_MinIntensityEdge_CorrER	0.01143858561938449	-0.0008856326899582746	0.0
Cytoplasm_Intensity_MinIntensityEdge_CorrGasdermin	0.014459817986797963	-0.000992719316009914	0.0
Cytoplasm_Intensity_MinIntensityEdge_CorrMito	0.01397452681478295	-0.0009790639477046438	0.0
Cytoplasm_Intensity_MinIntensityEdge_CorrPM	0.034846726819392715	-0.001370201908623723	0.0
Cytoplasm_Intensity_MinIntensityEdge_CorrRNA	0.01635148388662866	-0.0010244202154786174	0.0
Cytoplasm_Intensity_MinIntensity_CorrDNA	0.0017003546965473904	-0.0007547270178395509	0.0
Cytoplasm_Intensity_MinIntensity_CorrER	0.01247158406163218	-0.0009311713751065975	0.0
Cytoplasm_Intensity_MinIntensity_CorrGasdermin	0.015124810807401357	-0.001019961365327079	0.0
Cytoplasm_Intensity_MinIntensity_CorrMito	0.014749216362875406	-0.0010105737645635842	0.0
Cytoplasm_Intensity_MinIntensity_CorrPM	0.03007651070797568	-0.00127357493223815	0.0
Cytoplasm_Intensity_MinIntensity_CorrRNA	0.018129906508852045	-0.0010839991791911719	0.0
Cytoplasm_Intensity_StdIntensityEdge_CorrDNA	0.00106237399414566	-0.00023944978348871374	0.0
Cytoplasm_Intensity_StdIntensityEdge_CorrER	0.0034576462165964994	-0.0003322061370197707	0.0
Cytoplasm_Intensity_StdIntensityEdge_CorrGasdermin	0.0032570834672025484	-0.00035739107956265473	0.0
Cytoplasm_Intensity_StdIntensityEdge_CorrMito	0.004606744682136621	-0.000450901982782634	0.0
Cytoplasm_Intensity_StdIntensityEdge_CorrPM	0.007310686537073674	-0.0005939253554919697	0.0
Cytoplasm_Intensity_StdIntensityEdge_CorrRNA	0.005088227268081225	-0.00041376646782833893	0.0
Cytoplasm_Intensity_StdIntensity_CorrDNA	0.0018333018637892717	-0.0003028224806102104	0.0
Cytoplasm_Intensity_StdIntensity_CorrER	0.0046321350345090995	-0.00037803567853944824	0.0
Cytoplasm_Intensity_StdIntensity_CorrGasdermin	0.004434485966432922	-0.0004255489771502867	0.0
Cytoplasm_Intensity_StdIntensity_CorrMito	0.005834864506853443	-0.0005196766710342566	0.0
Cytoplasm_Intensity_StdIntensity_CorrPM	0.009848423324681055	-0.0006890419324034442	0.0
Cytoplasm_Intensity_StdIntensity_CorrRNA	0.005769277758916114	-0.00046046144412880774	0.0
Cytoplasm_Intensity_UpperQuartileIntensity_CorrDNA	0.004413574851378388	-0.0004720726726715747	0.0
Cytoplasm_Intensity_UpperQuartileIntensity_CorrER	0.008071937523198458	-0.0005310903835993463	0.0
Cytoplasm_Intensity_UpperQuartileIntensity_CorrGasdermin	0.009978372543290703	-0.0007462772013823157	0.0
Cytoplasm_Intensity_UpperQuartileIntensity_CorrMito	0.01136589764378293	-0.0008025400864431464	0.0
Cytoplasm_Intensity_UpperQuartileIntensity_CorrPM	0.013167852023642235	-0.0008169673647362257	0.0
Cytoplasm_Intensity_UpperQuartileIntensity_CorrRNA	0.0076732830493414506	-0.0006242973324809174	0.0
Cytoplasm_Location_CenterMassIntensity_X_CorrDNA	1.9210116405932176e-05	-3.068241644970926e-05	0.0
Cytoplasm_Location_CenterMassIntensity_X_CorrER	1.829850804102584e-05	-2.9944806379604352e-05	0.0
Cytoplasm_Location_CenterMassIntensity_X_CorrGasdermin	1.8833973265852677e-05	-3.037912739397071e-05	0.0
Cytoplasm_Location_CenterMassIntensity_X_CorrMito	1.881987358154369e-05	-3.0367707144164662e-05	0.0
Cytoplasm_Location_CenterMassIntensity_X_CorrPM	1.8967298505812025e-05	-3.0486346759330643e-05	0.0
Cytoplasm_Location_CenterMassIntensity_X_CorrRNA	1.862338164881905e-05	-3.020920733524621e-05	0.0
Cytoplasm_Location_CenterMassIntensity_Y_CorrDNA	1.1643584049148004e-06	-7.5567960023958404e-06	0.0
Cytoplasm_Location_CenterMassIntensity_Y_CorrER	1.313898511434708e-06	-8.027474741551615e-06	0.0
Cytoplasm_Location_CenterMassIntensity_Y_CorrGasdermin	1.3206461517700774e-06	-8.047561930195681e-06	0.0
Cytoplasm_Location_CenterMassIntensity_Y_CorrMito	1.2975923162628078e-06	-7.977059360175827e-06	0.0
Cytoplasm_Location_CenterMassIntensity_Y_CorrPM	1.3385368601293024e-06	-8.102087858224678e-06	0.0
Cytoplasm_Location_CenterMassIntensity_Y_CorrRNA	1.3237697277235227e-06	-8.057466576451727e-06	0.0
Cytoplasm_Location_CenterMassIntensity_Z_CorrDNA	1.0	0.0	0.0
Cytoplasm_Location_CenterMassIntensity_Z_CorrER	1.0	0.0	0.0
Cytoplasm_Location_CenterMassIntensity_Z_CorrGasdermin	1.0	0.0	0.0
Cytoplasm_Location_CenterMassIntensity_Z_CorrMito	1.0	0.0	0.0
Cytoplasm_Location_CenterMassIntensity_Z_CorrPM	1.0	0.0	0.0
Cytoplasm_Location_CenterMassIntensity_Z_CorrRNA	1.0	0.0	0.0
Cytoplasm_Location_Center_X	1.9075033876325698e-05	-3.057336942260622e-05	0.0
Cytoplasm_Location_Center_Y	1.4055597223894267e-06	-8.302383438273394e-06	0.0
Cytoplasm_Location_MaxIntensity_X_CorrDNA	1.596206459875127e-05	-2.7972070942318615e-05	0.0
Cytoplasm_Location_MaxIntensity_X_CorrER	1.4935009091332496e-05	-2.7049865429635773e-05	0.0
Cytoplasm_Location_MaxIntensity_X_CorrGasdermin	1.710607972937872e-05	-2.894597050736281e-05	0.0
Cytoplasm_Location_MaxIntensity_X_CorrMito	1.5018770307406726e-05	-2.7122901906836435e-05	0.0
Cytoplasm_Location_MaxIntensity_X_CorrPM	1.6659267572771697e-05	-2.8565411738053745e-05	0.0
Cytoplasm_Location_MaxIntensity_X_CorrRNA	1.6641745911205597e-05	-2.8550829466733213e-05	0.0
Cytoplasm_Location_MaxIntensity_Y_CorrDNA	1.418366693761719e-06	-8.340262901253012e-06	0.0
Cytoplasm_Location_MaxIntensity_Y_CorrER	5.01388289997351e-07	-4.960396307435033e-06	0.0
Cytoplasm_Location_MaxIntensity_Y_CorrGasdermin	1.7121919863027912e-06	-9.16497413448573e-06	0.0
Cytoplasm_Location_MaxIntensity_Y_CorrMito	1.3093066385527763e-06	-8.014921266265159e-06	0.0
Cytoplasm_Location_MaxIntensity_Y_CorrPM	2.3081548972125887e-07	-3.3651278067675436e-06	0.0
Cytoplasm_Location_MaxIntensity_Y_CorrRNA	1.0358069718607865e-06	-7.1293381752312304e-06	0.0
Cytoplasm_Location_MaxIntensity_Z_CorrDNA	1.0	0.0	0.0
Cytoplasm_Location_MaxIntensity_Z_CorrER	1.0	0.0	0.0
Cytoplasm_Location_MaxIntensity_Z_CorrGasdermin	1.0	0.0	0.0
Cytoplasm_Location_MaxIntensity_Z_CorrMito	1.0	0.0	0.0
Cytoplasm_Location_MaxIntensity_Z_CorrPM	1.0	0.0	0.0
Cytoplasm_Location_MaxIntensity_Z_CorrRNA	1.0	0.0	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_1of4	2.3712442626444563e-05	3.363520236795661e-05	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_2of4	6.5592518061485805e-06	1.777499738693506e-05	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_3of4	3.3232866888721624e-05	4.0405099965986976e-05	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_4of4	2.2328394905013482e-05	-3.297403050107199e-05	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrER_1of4	0.0008600370540257085	-0.0002044409047223438	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrER_2of4	0.0008320429288993791	-0.0002014861748721876	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrER_3of4	0.0007717245886822433	-0.00019478601861145807	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrER_4of4	0.0008625999515936567	0.00020568204836601988	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrGasdermin_1of4	0.0005846340825013119	-0.00016988969664843024	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrGasdermin_2of4	0.0005812321750847671	-0.00016952961238430586	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrGasdermin_3of4	0.000440943760122936	-0.00014777249503423822	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrGasdermin_4of4	0.0005353984371808673	0.00016290225940048287	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrMito_1of4	0.0006435847973778053	-0.0001781020919989675	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrMito_2of4	0.0006490817908625379	-0.00017931569895187363	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrMito_3of4	0.0004937987352390261	-0.00015647710443630701	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrMito_4of4	0.0005986961052631967	0.00017235409973546335	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrPM_1of4	0.0007134493750060589	-0.00018561132134263005	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrPM_2of4	0.0006290619869655512	-0.00017523548048090296	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrPM_3of4	0.00036598804052800915	-0.0001342425601167458	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrPM_4of4	0.0005062865498697278	0.00015769291560125472	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrRNA_1of4	0.0008816451857269758	-0.00020652221568931968	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrRNA_2of4	0.0008453018967089498	-0.00020303805878106582	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrRNA_3of4	0.0006755274318566151	-0.00018231485443801604	0.0
Cytoplasm_RadialDistribution_FracAtD_CorrRNA_4of4	0.0008028652406647518	0.00019847338154000324	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrDNA_1of4	0.00010407601612116846	7.042374624722744e-05	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrDNA_2of4	4.666932819297198e-05	4.7345184341778016e-05	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrDNA_3of4	8.76855595274284e-05	6.544549762595583e-05	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrDNA_4of4	1.5446298573529305e-07	-2.7311328047522398e-06	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrER_1of4	0.00256578316672762	-0.0003529569209357801	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrER_2of4	0.0026578131711835207	-0.00035846942959516807	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrER_3of4	0.0028184850844380493	-0.00037496510476487614	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrER_4of4	0.0031845954352456296	0.00039194030939930936	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrGasdermin_1of4	0.0016789039013069829	-0.0002924688016167029	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrGasdermin_2of4	0.001858008959494284	-0.00030684572078678554	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrGasdermin_3of4	0.0019153583207025537	-0.00031221396234083304	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrGasdermin_4of4	0.002417263246826007	0.00034528187707804687	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrMito_1of4	0.001864468001197661	-0.0003089753548237068	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrMito_2of4	0.0021082925347511994	-0.0003287443000635216	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrMito_3of4	0.002188540251496507	-0.00033622814377197126	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrMito_4of4	0.0027012220776136964	0.0003663043983581304	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrPM_1of4	0.003276705585744999	-0.00039955549569208157	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrPM_2of4	0.0036107029949815628	-0.000418388175517893	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrPM_3of4	0.0037131155278754546	-0.00042826155267869153	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrPM_4of4	0.004344573713670141	0.00045394534803486984	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrRNA_1of4	0.002664086260515175	-0.0003609327136598416	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrRNA_2of4	0.0027769975696220195	-0.00036849577343227226	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrRNA_3of4	0.0027852394248696344	-0.0003728111560820818	0.0
Cytoplasm_RadialDistribution_MeanFrac_CorrRNA_4of4	0.0033257375942702394	0.00039989165920840426	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrDNA_1of4	0.0006484172070196914	-0.00017665317368578822	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrDNA_2of4	0.001078276071872053	-0.00022598911701400263	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrDNA_3of4	0.0019021604935378633	-0.00030110169714453894	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrDNA_4of4	0.0012831853621775302	-0.00025146935618844163	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrER_1of4	0.0008643425907713942	0.00020259787545652555	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrER_2of4	0.0007805939056310107	0.00019360690636336322	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrER_3of4	0.0004763559409650675	0.00015021294249287212	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrER_4of4	0.0004655697900428635	0.00014393504546301655	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrGasdermin_1of4	0.0003938746771614543	0.00014018824014656699	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrGasdermin_2of4	0.00025059950409833665	0.00011149311861095732	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrGasdermin_3of4	6.0587679930446114e-05	5.415874595642163e-05	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrGasdermin_4of4	0.0001931443817239087	9.38112244112873e-05	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrMito_1of4	0.00021628790922778585	0.00010405688048310558	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrMito_2of4	0.00010340051331281241	7.195024095872807e-05	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrMito_3of4	1.8915636907923528e-06	-9.628460044963905e-06	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrMito_4of4	3.5793377806125903e-07	-4.056244332582923e-06	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrPM_1of4	0.00026620822503409247	-0.0001145601829869167	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrPM_2of4	0.0009057881388596645	-0.00020843618338578737	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrPM_3of4	0.001947636291556143	-0.0003011121564098974	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrPM_4of4	0.0005971862873780376	-0.00016445675109398513	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_1of4	0.0004281006347449656	0.00014360672136720578	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_2of4	0.00020592628254911816	9.99202479257537e-05	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_3of4	2.0808088954771264e-05	3.14702201221045e-05	0.0
Cytoplasm_RadialDistribution_RadialCV_CorrRNA_4of4	7.777275713682918e-05	5.927006424402044e-05	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_00_256	0.012451556538152553	0.0007852042901253781	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_01_256	0.01213648049995697	0.000775013055132083	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_02_256	0.012426106157363948	0.0007839936933802397	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrDNA_3_03_256	0.012231004562187398	0.000777634292962846	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_00_256	0.012559410400644455	0.0008199846041546428	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_01_256	0.010253779741004498	0.0007674981241586866	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_02_256	0.012962277443059778	0.0008254624015486829	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrER_3_03_256	0.010510185783064951	0.0007589218849154523	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_00_256	0.003217163586709537	0.00039897252463509143	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_01_256	0.0030180292276581477	0.0003851381145301285	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_02_256	0.003388331325835159	0.00041053328326640673	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrGasdermin_3_03_256	0.002921358859896084	0.00038128350328067967	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_00_256	0.00453585179026017	0.0004710013069848506	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_01_256	0.004228314873415795	0.0004535542685737527	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_02_256	0.004524579715759147	0.000471678758666613	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrMito_3_03_256	0.004301228572359483	0.00045826466421583544	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_00_256	0.0008001533659006688	0.0002024631150227412	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_01_256	0.0006594442538527812	0.00018482511683630022	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_02_256	0.0008813296574932128	0.00021305604560067725	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrPM_3_03_256	0.0006759979290783535	0.00018761847567077674	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrRNA_3_00_256	0.0055393033704183026	0.000530705410492181	0.0
Cytoplasm_Texture_AngularSecondMoment_CorrRNA_3_01_256	0.004959185439378011	0.00050646778726402	0.0
