feature	r2_score	Metadata_number_of_singlecells	Metadata_inducer1	Metadata_inducer1_concentration	treatment	dose
Cytoplasm_Granularity_1_CorrPM	0.0049844606070117425	0.00014254108105974132	-0.03924698156435426	0.03924698156435425	media ctr	0.0_0.1
Cytoplasm_Granularity_2_CorrDNA	0.00013613388855993058	-3.10613473568927e-05	-0.0011785156664063214	0.0011785156664063212	media ctr	0.0_0.1
Cytoplasm_Granularity_2_CorrER	0.0003612460039951193	-4.925963083473648e-05	-0.013434377987959191	0.013434377987959186	media ctr	0.0_0.1
Cytoplasm_Granularity_2_CorrGasdermin	0.00032630962222757187	-4.733731817951957e-05	-0.012072222555928557	0.012072222555928554	media ctr	0.0_0.1
Cytoplasm_Granularity_2_CorrMito	0.005403697822329634	1.1093413379258113e-05	0.08913277080045032	-0.0891327708004503	media ctr	0.0_0.1
Cytoplasm_Granularity_2_CorrPM	0.001807498850692868	7.3237775923087496e-06	-0.05195352151337096	0.05195352151337094	media ctr	0.0_0.1
Cytoplasm_Granularity_3_CorrDNA	9.52594629607395e-05	-2.384723123021179e-05	0.0018702606402355372	-0.0018702606402355366	media ctr	0.0_0.1
Cytoplasm_Granularity_3_CorrER	0.0008657441238552055	-7.523672481788625e-05	-0.020026015103926757	0.02002601510392675	media ctr	0.0_0.1
Cytoplasm_Granularity_3_CorrGasdermin	0.0010248059756325922	-8.096619861891707e-05	-0.022841932803134922	0.022841932803134915	media ctr	0.0_0.1
Cytoplasm_Granularity_3_CorrMito	0.0024477285337582977	1.4090585783213778e-05	0.05926216325224584	-0.05926216325224583	media ctr	0.0_0.1
Cytoplasm_Granularity_3_CorrPM	0.0014435744832423936	2.255618737670148e-06	-0.04859850213066147	0.048598502130661456	media ctr	0.0_0.1
Cytoplasm_Granularity_4_CorrDNA	0.00018441414694347902	-3.12458331990544e-05	-0.012799359879370985	0.012799359879370982	media ctr	0.0_0.1
Cytoplasm_Granularity_4_CorrER	0.0010216010830345068	-8.333695061892877e-05	-0.02187915983550332	0.021879159835503318	media ctr	0.0_0.1
Cytoplasm_Granularity_4_CorrGasdermin	0.0011137429213271544	-8.75069579554423e-05	-0.02273274437161029	0.022732744371610283	media ctr	0.0_0.1
Cytoplasm_Granularity_4_CorrMito	0.0029264337081241765	3.2357589888365982e-06	0.06395766598593773	-0.06395766598593772	media ctr	0.0_0.1
Cytoplasm_Granularity_4_CorrPM	0.0007477920562559692	-3.326513839336881e-05	-0.03626601549010764	0.03626601549010763	media ctr	0.0_0.1
Cytoplasm_Granularity_5_CorrDNA	0.0005343158574703244	-3.0222715614922154e-05	-0.028196543355090607	0.028196543355090597	media ctr	0.0_0.1
Cytoplasm_Granularity_5_CorrER	0.0006000028518159395	-6.468845756766742e-05	-0.004562436290613905	0.004562436290613904	media ctr	0.0_0.1
Cytoplasm_Granularity_5_CorrGasdermin	0.0004884819721443501	-5.8643358992676766e-05	-0.0056219833234420185	0.005621983323442017	media ctr	0.0_0.1
Cytoplasm_Granularity_5_CorrMito	0.0036523633890876983	3.2437312572810216e-06	0.07105948880685349	-0.07105948880685348	media ctr	0.0_0.1
Cytoplasm_Granularity_5_CorrPM	0.00034379792760741434	-5.1064642176895384e-05	-0.01046959392287516	0.010469593922875156	media ctr	0.0_0.1
Cytoplasm_Granularity_6_CorrDNA	0.00033256438364914764	-1.5734564807261272e-05	-0.0225787593877431	0.02257875938774309	media ctr	0.0_0.1
Cytoplasm_Granularity_6_CorrER	0.0006874133259007209	-5.661001276509458e-05	0.011406126639398394	-0.011406126639398391	media ctr	0.0_0.1
Cytoplasm_Granularity_6_CorrGasdermin	0.0006224246416079993	-5.599979946886534e-05	0.008966887255616767	-0.008966887255616765	media ctr	0.0_0.1
Cytoplasm_Granularity_6_CorrMito	0.0026277015480258292	-6.758542164106543e-06	0.05891155992379632	-0.0589115599237963	media ctr	0.0_0.1
Cytoplasm_Granularity_6_CorrPM	0.0005688633561938827	-6.478900825628805e-05	-0.0038675242433071537	0.0038675242433071524	media ctr	0.0_0.1
Cytoplasm_Granularity_7_CorrDNA	8.221880518399782e-05	-2.223457512260699e-05	-0.005818939296335002	0.005818939296335	media ctr	0.0_0.1
Cytoplasm_Granularity_7_CorrER	0.0011029451069820562	-8.202779585192018e-05	0.0057755151076330745	-0.005775515107633073	media ctr	0.0_0.1
Cytoplasm_Granularity_7_CorrGasdermin	0.0012403878228351983	-8.777520881567586e-05	0.005739277371805391	-0.0057392773718053895	media ctr	0.0_0.1
Cytoplasm_Granularity_7_CorrMito	0.001496359919323953	-5.5567440884539724e-05	0.03175299725717543	-0.031752997257175425	media ctr	0.0_0.1
Cytoplasm_Granularity_7_CorrPM	0.0011880264690431463	-9.796848997839981e-05	-0.01560732478249606	0.015607324782496055	media ctr	0.0_0.1
Cytoplasm_Granularity_8_CorrDNA	0.00025768022855010564	1.920391278795013e-06	0.019192288891759068	-0.01919228889175906	media ctr	0.0_0.1
Cytoplasm_Granularity_8_CorrER	0.0013615167650552484	-9.69431148738708e-05	-0.000759688845570067	0.0007596888455700668	media ctr	0.0_0.1
Cytoplasm_Granularity_8_CorrGasdermin	0.0016322456968524968	-0.00010717542222931552	-0.0011058592518474737	0.0011058592518474733	media ctr	0.0_0.1
Cytoplasm_Granularity_8_CorrMito	0.0008084016581140219	-6.180438341592163e-05	0.011338621322905421	-0.011338621322905418	media ctr	0.0_0.1
Cytoplasm_Granularity_8_CorrPM	0.0023413971975868586	-0.00013856228792427362	-0.018800587650033226	0.01880058765003322	media ctr	0.0_0.1
Cytoplasm_Granularity_9_CorrDNA	0.0003136403350271211	5.177475464854052e-06	0.021588403586882167	-0.02158840358688216	media ctr	0.0_0.1
Cytoplasm_Granularity_9_CorrER	0.0026489252727389667	-0.00014018457566780836	-0.016800251997083973	0.01680025199708397	media ctr	0.0_0.1
Cytoplasm_Granularity_9_CorrGasdermin	0.0025443557842390607	-0.00013681155891933654	-0.02154678323782642	0.021546783237826418	media ctr	0.0_0.1
Cytoplasm_Granularity_9_CorrMito	0.0006978292936169472	-6.990232477942535e-05	-0.006076679125492715	0.006076679125492713	media ctr	0.0_0.1
Cytoplasm_Granularity_9_CorrPM	0.002530134017934449	-0.00014496168319884113	-0.01252010909961842	0.012520109099618414	media ctr	0.0_0.1
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrDNA	0.0015493168324975937	9.797131632064004e-05	-0.009992197187721825	0.009992197187721822	media ctr	0.0_0.1
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrER	0.00040478654272269043	3.987743430972275e-05	-0.008963699388961287	0.008963699388961284	media ctr	0.0_0.1
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrGasdermin	0.0003603604180169029	4.220501597341371e-05	-0.00355059441837746	0.003550594418377459	media ctr	0.0_0.1
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrMito	0.0015734507206540682	8.801533552818797e-05	0.03876733750025512	-0.038767337500255114	media ctr	0.0_0.1
Cytoplasm_Intensity_IntegratedIntensityEdge_CorrPM	0.003174728608400179	0.00012838523336527641	-0.014069260900262715	0.014069260900262713	media ctr	0.0_0.1
Cytoplasm_Intensity_IntegratedIntensity_CorrDNA	3.664317204343792e-05	1.2163658255832976e-05	-0.00399055795516121	0.003990557955161209	media ctr	0.0_0.1
Cytoplasm_Intensity_IntegratedIntensity_CorrER	1.070905790045984e-05	-1.0190638205873981e-05	-0.0011075342248978149	0.0011075342248978144	media ctr	0.0_0.1
Cytoplasm_Intensity_IntegratedIntensity_CorrGasdermin	1.1643524984394915e-05	-9.91336694509106e-06	0.000611672947889023	-0.0006116729478890228	media ctr	0.0_0.1
Cytoplasm_Intensity_IntegratedIntensity_CorrMito	0.0003194731961758679	1.3310925792763221e-05	0.022623849615409537	-0.022623849615409534	media ctr	0.0_0.1
Cytoplasm_Intensity_IntegratedIntensity_CorrPM	3.0414810868961695e-05	8.352101428119935e-06	-0.004296163887591983	0.004296163887591982	media ctr	0.0_0.1
Cytoplasm_Intensity_LowerQuartileIntensity_CorrDNA	0.006074721591900811	7.355654946208192e-05	-0.07017588901222206	0.07017588901222205	media ctr	0.0_0.1
Cytoplasm_Intensity_LowerQuartileIntensity_CorrER	0.0022843679350241786	8.277017054209982e-05	-0.020241156247815258	0.020241156247815254	media ctr	0.0_0.1
Cytoplasm_Intensity_LowerQuartileIntensity_CorrGasdermin	0.00229032713344568	8.917114016339224e-05	-0.013828490789953785	0.013828490789953782	media ctr	0.0_0.1
Cytoplasm_Intensity_LowerQuartileIntensity_CorrMito	0.011504998344592399	0.0003235330725070615	-0.024035885128075633	0.024035885128075626	media ctr	0.0_0.1
Cytoplasm_Intensity_LowerQuartileIntensity_CorrPM	0.020602886338032755	0.00032903061271484746	-0.02503950723293208	0.02503950723293207	media ctr	0.0_0.1
Cytoplasm_Intensity_MADIntensity_CorrDNA	0.0008540229602639338	6.825295962498237e-05	-0.010725917165303493	0.01072591716530349	media ctr	0.0_0.1
Cytoplasm_Intensity_MADIntensity_CorrER	6.57274646377326e-05	1.637239386667872e-05	-0.003067876790192656	0.003067876790192655	media ctr	0.0_0.1
Cytoplasm_Intensity_MADIntensity_CorrGasdermin	4.0523494284960826e-05	1.563395897886908e-05	0.0017761105531922932	-0.0017761105531922926	media ctr	0.0_0.1
Cytoplasm_Intensity_MADIntensity_CorrMito	0.0035375006389056773	0.000107868532064132	0.057746170946309086	-0.057746170946309065	media ctr	0.0_0.1
Cytoplasm_Intensity_MADIntensity_CorrPM	0.00020124014165079362	8.568366846469158e-06	-0.016413834948675085	0.016413834948675078	media ctr	0.0_0.1
Cytoplasm_Intensity_MassDisplacement_CorrDNA	0.0002594946873942794	-4.300323857875394e-06	0.018789996458398944	-0.018789996458398937	media ctr	0.0_0.1
Cytoplasm_Intensity_MassDisplacement_CorrER	0.0013667905500677202	-9.659888312506902e-05	-0.001032934706605316	0.0010329347066053158	media ctr	0.0_0.1
Cytoplasm_Intensity_MassDisplacement_CorrGasdermin	0.0014314898793859054	-9.919771832760549e-05	-0.002142257672146465	0.0021422576721464646	media ctr	0.0_0.1
Cytoplasm_Intensity_MassDisplacement_CorrMito	0.0007254911398705266	-1.3188731630278323e-05	0.029855593746159315	-0.029855593746159304	media ctr	0.0_0.1
Cytoplasm_Intensity_MassDisplacement_CorrPM	0.0009931452744144087	-8.2871987426847e-05	-0.022342582244001354	0.022342582244001347	media ctr	0.0_0.1
Cytoplasm_Intensity_MaxIntensityEdge_CorrDNA	0.0005764962323314693	5.960684248112446e-05	-0.0017187056815426006	0.0017187056815426	media ctr	0.0_0.1
Cytoplasm_Intensity_MaxIntensityEdge_CorrER	0.00024007522648494817	-2.6649917926558428e-05	-0.017080417780852588	0.01708041778085258	media ctr	0.0_0.1
Cytoplasm_Intensity_MaxIntensityEdge_CorrGasdermin	0.00014174627427554487	-2.3290591916486937e-05	-0.011863906542197298	0.011863906542197294	media ctr	0.0_0.1
Cytoplasm_Intensity_MaxIntensityEdge_CorrMito	0.003621396120638165	6.283954429216704e-05	0.07228868668332986	-0.07228868668332984	media ctr	0.0_0.1
Cytoplasm_Intensity_MaxIntensityEdge_CorrPM	0.0017976433480038079	3.401973581027024e-05	-0.04358643851541765	0.04358643851541764	media ctr	0.0_0.1
Cytoplasm_Intensity_MaxIntensity_CorrDNA	0.000318849873938154	4.3804891535852734e-05	-0.001724695314281069	0.0017246953142810684	media ctr	0.0_0.1
Cytoplasm_Intensity_MaxIntensity_CorrER	0.00029545663344132667	-3.062219560819296e-05	-0.01895093476571102	0.018950934765711015	media ctr	0.0_0.1
Cytoplasm_Intensity_MaxIntensity_CorrGasdermin	0.0001649386204891634	-2.5354530382144255e-05	-0.012860574545256923	0.012860574545256917	media ctr	0.0_0.1
Cytoplasm_Intensity_MaxIntensity_CorrMito	0.004244321497698711	5.364094480494628e-05	0.07992047581778122	-0.0799204758177812	media ctr	0.0_0.1
Cytoplasm_Intensity_MaxIntensity_CorrPM	0.001958938768080176	3.503584417084752e-05	-0.04593870501592044	0.04593870501592043	media ctr	0.0_0.1
Cytoplasm_Intensity_MeanIntensityEdge_CorrDNA	0.005729817984688967	0.00016969085316593602	-0.03378452144573322	0.03378452144573321	media ctr	0.0_0.1
Cytoplasm_Intensity_MeanIntensityEdge_CorrER	0.0015818563368833471	6.858335569713606e-05	-0.02028509386908735	0.020285093869087348	media ctr	0.0_0.1
Cytoplasm_Intensity_MeanIntensityEdge_CorrGasdermin	0.0013556377908846562	6.784208285190923e-05	-0.01455760636367422	0.014557606363674216	media ctr	0.0_0.1
Cytoplasm_Intensity_MeanIntensityEdge_CorrMito	0.007268203952480512	0.00022956432848887935	0.03517713074209077	-0.03517713074209076	media ctr	0.0_0.1
Cytoplasm_Intensity_MeanIntensityEdge_CorrPM	0.01444440807928593	0.00026376334978334853	-0.03943856257792813	0.039438562577928125	media ctr	0.0_0.1
Cytoplasm_Intensity_MeanIntensity_CorrDNA	0.0015387111533273767	7.356963669915501e-05	-0.025648260995776002	0.025648260995775995	media ctr	0.0_0.1
Cytoplasm_Intensity_MeanIntensity_CorrER	0.0007991899944984615	4.809010893813447e-05	-0.015623541781817938	0.015623541781817933	media ctr	0.0_0.1
Cytoplasm_Intensity_MeanIntensity_CorrGasdermin	0.0006301074418625374	4.5717795796432227e-05	-0.011274692416119687	0.011274692416119683	media ctr	0.0_0.1
Cytoplasm_Intensity_MeanIntensity_CorrMito	0.00433543916125978	0.00017009630360924737	0.041048818294451984	-0.04104881829445197	media ctr	0.0_0.1
Cytoplasm_Intensity_MeanIntensity_CorrPM	0.01043314013884522	0.00022439091213917288	-0.03473195540211856	0.03473195540211855	media ctr	0.0_0.1
Cytoplasm_Intensity_MedianIntensity_CorrDNA	0.0024318199677390018	7.711705490201077e-05	-0.04015354529380986	0.04015354529380984	media ctr	0.0_0.1
Cytoplasm_Intensity_MedianIntensity_CorrER	0.0011693111373874965	6.662715945710796e-05	-0.012969050360171295	0.012969050360171291	media ctr	0.0_0.1
Cytoplasm_Intensity_MedianIntensity_CorrGasdermin	0.0010425934445713603	6.543942669250249e-05	-0.009149345135163429	0.009149345135163425	media ctr	0.0_0.1
Cytoplasm_Intensity_MedianIntensity_CorrMito	0.005534879585608055	0.0002153731110623961	0.02829355936339123	-0.028293559363391216	media ctr	0.0_0.1
Cytoplasm_Intensity_MedianIntensity_CorrPM	0.012108120111610221	0.0002541376436452355	-0.018468914341423677	0.018468914341423674	media ctr	0.0_0.1
Cytoplasm_Intensity_MinIntensityEdge_CorrDNA	0.010651121088874449	0.00010470564136444022	-0.07523289839239142	0.0752328983923914	media ctr	0.0_0.1
Cytoplasm_Intensity_MinIntensityEdge_CorrER	0.006436095132787312	0.00011226026337690609	-0.04055712379492229	0.040557123794922274	media ctr	0.0_0.1
Cytoplasm_Intensity_MinIntensityEdge_CorrGasdermin	0.006431926900286045	0.00012619409713120625	-0.03206244266463134	0.03206244266463133	media ctr	0.0_0.1
Cytoplasm_Intensity_MinIntensityEdge_CorrMito	0.04454937096671163	0.00039440876348822854	-0.15575486030079216	0.1557548603007921	media ctr	0.0_0.1
Cytoplasm_Intensity_MinIntensityEdge_CorrPM	0.036670232362677524	0.00042378818123267473	-0.062096134298844474	0.06209613429884446	media ctr	0.0_0.1
Cytoplasm_Intensity_MinIntensity_CorrDNA	0.010588190142856058	0.00010463236146631655	-0.0749764078895031	0.07497640788950309	media ctr	0.0_0.1
Cytoplasm_Intensity_MinIntensity_CorrER	0.0064149002565592195	0.00011072586364610172	-0.041002405477671776	0.04100240547767176	media ctr	0.0_0.1
Cytoplasm_Intensity_MinIntensity_CorrGasdermin	0.006374716118735746	0.00012435428904885502	-0.0325000176898271	0.03250001768982708	media ctr	0.0_0.1
Cytoplasm_Intensity_MinIntensity_CorrMito	0.04438416418000746	0.0003898484421271446	-0.1568806274829221	0.15688062748292206	media ctr	0.0_0.1
Cytoplasm_Intensity_MinIntensity_CorrPM	0.03454223653335142	0.0004082906982267073	-0.06256253735218088	0.06256253735218087	media ctr	0.0_0.1
Cytoplasm_Intensity_StdIntensityEdge_CorrDNA	0.001267975277018385	9.280251523595677e-05	-0.00012631888348085097	0.00012631888348085092	media ctr	0.0_0.1
Cytoplasm_Intensity_StdIntensityEdge_CorrER	6.84174782487057e-05	-1.7302364051306914e-05	-0.007748681620324936	0.007748681620324932	media ctr	0.0_0.1
Cytoplasm_Intensity_StdIntensityEdge_CorrGasdermin	5.029896321029348e-05	-1.6648974416532184e-05	-0.005113312362418314	0.005113312362418313	media ctr	0.0_0.1
Cytoplasm_Intensity_StdIntensityEdge_CorrMito	0.0028291367682914403	5.667728298272882e-05	0.06474441951988207	-0.06474441951988205	media ctr	0.0_0.1
Cytoplasm_Intensity_StdIntensityEdge_CorrPM	0.0008136586081888275	-3.603253538708345e-05	-0.034499625623925716	0.03449962562392571	media ctr	0.0_0.1
Cytoplasm_Intensity_StdIntensity_CorrDNA	0.0004579323737909924	5.272747798675977e-05	-0.0030795897224837852	0.0030795897224837844	media ctr	0.0_0.1
Cytoplasm_Intensity_StdIntensity_CorrER	5.7105137784119187e-05	-1.5932242716688466e-05	-0.006766565903028208	0.0067665659030282065	media ctr	0.0_0.1
Cytoplasm_Intensity_StdIntensity_CorrGasdermin	4.934265089950873e-05	-1.600832221806687e-05	-0.005239192328919891	0.005239192328919889	media ctr	0.0_0.1
Cytoplasm_Intensity_StdIntensity_CorrMito	0.0027947924847741	4.711756954089534e-05	0.061995756602220675	-0.06199575660222066	media ctr	0.0_0.1
Cytoplasm_Intensity_StdIntensity_CorrPM	0.0011876206899262831	-2.5226985018360296e-05	-0.04483459664957447	0.044834596649574454	media ctr	0.0_0.1
Cytoplasm_Intensity_UpperQuartileIntensity_CorrDNA	0.0013122734343473663	7.740487153767836e-05	-0.017986137336173654	0.017986137336173647	media ctr	0.0_0.1
Cytoplasm_Intensity_UpperQuartileIntensity_CorrER	0.0005062289263754183	3.985857606978505e-05	-0.01130499088453302	0.011304990884533019	media ctr	0.0_0.1
Cytoplasm_Intensity_UpperQuartileIntensity_CorrGasdermin	0.0003804465529966272	3.723941670605328e-05	-0.007811494468539716	0.0078114944685397135	media ctr	0.0_0.1
Cytoplasm_Intensity_UpperQuartileIntensity_CorrMito	0.003998719332908185	0.00014765972174320678	0.048117821279740666	-0.04811782127974065	media ctr	0.0_0.1
Cytoplasm_Intensity_UpperQuartileIntensity_CorrPM	0.0060408212828020336	0.00017570536956020783	-0.028592318057123714	0.028592318057123707	media ctr	0.0_0.1
Cytoplasm_Location_CenterMassIntensity_X_CorrDNA	5.775930386275885e-05	-6.867743150609203e-06	-0.009416996827724069	0.009416996827724065	media ctr	0.0_0.1
Cytoplasm_Location_CenterMassIntensity_X_CorrER	5.833088854867441e-05	-6.97542489867303e-06	-0.009459593095508359	0.009459593095508357	media ctr	0.0_0.1
Cytoplasm_Location_CenterMassIntensity_X_CorrGasdermin	5.8309909201303967e-05	-6.9847070832393975e-06	-0.00945733588998231	0.009457335889982307	media ctr	0.0_0.1
Cytoplasm_Location_CenterMassIntensity_X_CorrMito	5.861106205751199e-05	-7.051416805859359e-06	-0.009478981598185898	0.009478981598185894	media ctr	0.0_0.1
Cytoplasm_Location_CenterMassIntensity_X_CorrPM	5.8582519294470004e-05	-7.101599559341682e-06	-0.009473966817401003	0.009473966817401001	media ctr	0.0_0.1
Cytoplasm_Location_CenterMassIntensity_Y_CorrDNA	0.00010460514556764888	-1.7898981563361038e-05	0.006896873013651265	-0.006896873013651264	media ctr	0.0_0.1
Cytoplasm_Location_CenterMassIntensity_Y_CorrER	0.00010355165577735637	-1.7876359823512223e-05	0.006823990700253529	-0.0068239907002535264	media ctr	0.0_0.1
Cytoplasm_Location_CenterMassIntensity_Y_CorrGasdermin	0.00010360379635132588	-1.7881622688334384e-05	0.006825311770064714	-0.006825311770064712	media ctr	0.0_0.1
Cytoplasm_Location_CenterMassIntensity_Y_CorrMito	0.00010342413051700472	-1.7893385066143427e-05	0.006804162073900669	-0.006804162073900668	media ctr	0.0_0.1
Cytoplasm_Location_CenterMassIntensity_Y_CorrPM	0.00010357931713389501	-1.7890644488487653e-05	0.0068187433077177735	-0.006818743307717772	media ctr	0.0_0.1
Cytoplasm_Location_CenterMassIntensity_Z_CorrDNA	1.0	0.0	0.0	0.0	media ctr	0.0_0.1
Cytoplasm_Location_CenterMassIntensity_Z_CorrER	1.0	0.0	0.0	0.0	media ctr	0.0_0.1
Cytoplasm_Location_CenterMassIntensity_Z_CorrGasdermin	1.0	0.0	0.0	0.0	media ctr	0.0_0.1
Cytoplasm_Location_CenterMassIntensity_Z_CorrMito	1.0	0.0	0.0	0.0	media ctr	0.0_0.1
Cytoplasm_Location_CenterMassIntensity_Z_CorrPM	1.0	0.0	0.0	0.0	media ctr	0.0_0.1
Cytoplasm_Location_Center_X	5.9000648667928424e-05	-7.18109301706481e-06	-0.009504583284767	0.009504583284766997	media ctr	0.0_0.1
Cytoplasm_Location_Center_Y	0.00010342768839544103	-1.78995569494412e-05	0.006801320249041263	-0.00680132024904126	media ctr	0.0_0.1
Cytoplasm_Location_MaxIntensity_X_CorrDNA	6.888138382621367e-05	-7.456674164315612e-06	-0.01028387116432309	0.010283871164323086	media ctr	0.0_0.1
Cytoplasm_Location_MaxIntensity_X_CorrER	5.6921089984673934e-05	-6.697655086807797e-06	-0.009352147915467702	0.009352147915467698	media ctr	0.0_0.1
Cytoplasm_Location_MaxIntensity_X_CorrGasdermin	5.714432805048464e-05	-6.975628803043501e-06	-0.00935848044243432	0.009358480442434319	media ctr	0.0_0.1
Cytoplasm_Location_MaxIntensity_X_CorrMito	5.4957111997100405e-05	-6.502790365581547e-06	-0.009194573200700678	0.009194573200700676	media ctr	0.0_0.1
