features,p.adj.value,group,Distinct
Nuclei_RadialDistribution_ZernikePhase_CorrPM_7_3,0.0069,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_4_2,0.0268,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_4_2,0.0309,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_4_2,0.012,healthy_pyroptosis,False
Cytoplasm_Texture_InfoMeas1_CorrPM_3_01_256,0.0296,apoptosis_healthy,False
Cytoplasm_Texture_InfoMeas1_CorrPM_3_01_256,0.0106,apoptosis_pyroptosis,False
Cytoplasm_Texture_InfoMeas1_CorrPM_3_01_256,0.0111,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_9_5,0.0177,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_9_5,0.0193,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_9_5,0.0095,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_FracAtD_CorrMito_1of4,0.0323,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_FracAtD_CorrMito_1of4,0.0107,healthy_pyroptosis,False
Cytoplasm_Texture_Correlation_CorrMito_3_01_256,0.006,apoptosis_healthy,False
Cytoplasm_Texture_Correlation_CorrMito_3_01_256,0.026,apoptosis_pyroptosis,False
Cytoplasm_Texture_Correlation_CorrMito_3_01_256,0.0279,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_5_5,0.0375,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_5_5,0.0044,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_5_5,0.0409,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_6_6,0.0213,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_6_6,0.0375,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_4_4,0.0155,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_4_4,0.02,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_4_4,0.0124,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_9_9,0.0188,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_9_9,0.0208,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_9_9,0.01,healthy_pyroptosis,False
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_00_256,0.0349,apoptosis_healthy,False
Cytoplasm_Texture_DifferenceVariance_CorrPM_3_00_256,0.049,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_9_7,0.0202,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_9_7,0.025,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_9_7,0.0128,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_8_6,0.0227,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_8_6,0.0223,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_8_6,0.0075,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_8_0,0.018,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_8_0,0.0342,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_8_0,0.024,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_5_5,0.0244,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_5_5,0.024,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_5_5,0.0076,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_3_3,0.0278,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_3_3,0.0304,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_3_3,0.0105,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_7_1,0.0355,apoptosis_healthy,False
Nuclei_AreaShape_Zernike_7_1,0.0381,apoptosis_pyroptosis,False
Nuclei_AreaShape_Zernike_7_1,0.0105,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_7_5,0.0215,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_7_5,0.0224,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_7_5,0.0088,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_7_7,0.0233,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_7_7,0.025,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_7_7,0.0096,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_8_6,0.0191,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_8_6,0.0187,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_8_6,0.0076,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_7_7,0.0228,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_7_7,0.0263,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_7_7,0.0114,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_MeanFrac_CorrER_3of4,0.0178,apoptosis_healthy,False
Cytoplasm_RadialDistribution_MeanFrac_CorrER_3of4,0.0442,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_MeanFrac_CorrER_3of4,0.0351,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_1_1,0.0158,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_1_1,0.0072,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_1_1,0.0007,healthy_pyroptosis,False
Nuclei_Texture_InfoMeas1_CorrPM_3_03_256,0.0398,apoptosis_pyroptosis,False
Nuclei_Texture_InfoMeas1_CorrPM_3_03_256,0.0276,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_9_5,0.0053,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_9_5,0.0253,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_9_5,0.0278,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_7_1,0.0126,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_7_1,0.0085,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_7_1,0.0039,healthy_pyroptosis,False
Cytoplasm_Texture_InfoMeas1_CorrPM_3_00_256,0.0276,apoptosis_healthy,False
Cytoplasm_Texture_InfoMeas1_CorrPM_3_00_256,0.0034,apoptosis_pyroptosis,False
Cytoplasm_Texture_InfoMeas1_CorrPM_3_00_256,0.0163,healthy_pyroptosis,False
Cells_RadialDistribution_FracAtD_CorrDNA_4of4,0.0132,apoptosis_healthy,False
Cells_RadialDistribution_FracAtD_CorrDNA_4of4,0.0109,apoptosis_pyroptosis,False
Cells_RadialDistribution_FracAtD_CorrDNA_4of4,0.0326,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_5_1,0.0243,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_5_1,0.0218,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_5_1,0.0103,healthy_pyroptosis,False
Cytoplasm_Texture_SumVariance_CorrPM_3_03_256,0.0163,apoptosis_healthy,False
Cytoplasm_Texture_SumVariance_CorrPM_3_03_256,0.0252,apoptosis_pyroptosis,False
Cytoplasm_Texture_SumVariance_CorrPM_3_03_256,0.0003,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_1_1,0.0287,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_1_1,0.0409,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_1_1,0.0202,healthy_pyroptosis,False
Nuclei_Texture_InfoMeas1_CorrPM_3_00_256,0.0222,apoptosis_pyroptosis,False
Nuclei_Texture_InfoMeas1_CorrPM_3_00_256,0.0333,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_5_1,0.0168,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_5_1,0.0113,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_5_1,0.0024,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_1_1,0.0095,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_1_1,0.0087,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_1_1,0.0071,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_5_1,0.0278,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_5_1,0.0309,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_5_1,0.011,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_4_2,0.0259,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_4_2,0.0295,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_4_2,0.0115,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_9_5,0.0245,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrPM_9_5,0.0214,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_2_2,0.0165,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_2_2,0.0107,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_2_2,0.0021,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_9_3,0.0344,apoptosis_healthy,False
Cytoplasm_AreaShape_Zernike_9_3,0.0009,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_9_3,0.0273,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_8_8,0.0175,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_8_8,0.012,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrMito_8_8,0.0024,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_3_1,0.0259,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_3_1,0.023,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_3_1,0.0051,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_8_8,0.0233,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_8_8,0.0202,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_8_8,0.0048,healthy_pyroptosis,False
Cells_AreaShape_Zernike_5_3,0.0186,apoptosis_healthy,False
Cells_AreaShape_Zernike_5_3,0.0481,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_2_2,0.0177,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_2_2,0.0111,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_2_2,0.0013,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_6_2,0.0238,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_6_2,0.0235,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_6_2,0.0076,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_4_4,0.0091,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_4_4,0.0249,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_4_4,0.0238,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_3_1,0.0251,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_3_1,0.0345,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_5_3,0.0156,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_5_3,0.0145,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_5_3,0.0068,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_6_6,0.0201,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_6_6,0.0217,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrGasdermin_6_6,0.0096,healthy_pyroptosis,False
Nuclei_Correlation_K_CorrDNA_CorrPM,0.0083,apoptosis_healthy,False
Nuclei_Correlation_K_CorrDNA_CorrPM,0.0396,apoptosis_pyroptosis,False
Nuclei_Correlation_K_CorrDNA_CorrPM,0.0402,healthy_pyroptosis,False
Cells_Texture_Contrast_CorrGasdermin_3_03_256,0.0183,apoptosis_healthy,False
Cells_Texture_Contrast_CorrGasdermin_3_03_256,0.0469,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_7_5,0.0163,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_7_5,0.0165,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_7_5,0.0081,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_7_5,0.0178,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_7_5,0.0162,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_7_5,0.0063,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_6_0,0.024,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_6_0,0.0168,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_6_0,0.0488,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_5_3,0.0233,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_5_3,0.027,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_5_3,0.0117,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_9_5,0.0174,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_9_5,0.0187,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_9_5,0.0092,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_1_1,0.0278,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_1_1,0.0433,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_1_1,0.0234,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_5_3,0.0172,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_5_3,0.0177,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_5_3,0.0085,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_7_5,0.0374,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_7_5,0.0409,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_9_3,0.0193,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_9_3,0.0169,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_9_3,0.0055,healthy_pyroptosis,False
Cells_AreaShape_Zernike_9_1,0.0174,apoptosis_healthy,False
Cells_AreaShape_Zernike_9_1,0.0271,apoptosis_pyroptosis,False
Cells_AreaShape_Zernike_9_1,0.0176,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_7_7,0.0106,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_7_7,0.0123,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_7_7,0.0097,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_9_3,0.0286,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_9_3,0.028,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_9_3,0.0073,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_3_3,0.0327,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrER_3_3,0.0346,healthy_pyroptosis,False
Cytoplasm_Texture_InfoMeas1_CorrER_3_03_256,0.0358,apoptosis_healthy,False
Cytoplasm_Texture_InfoMeas1_CorrER_3_03_256,0.0498,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_5_5,0.0173,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrPM_5_5,0.0186,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_5_5,0.0092,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_9_1,0.0179,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_9_1,0.0444,healthy_pyroptosis,False
Cells_AreaShape_Zernike_7_5,0.0344,apoptosis_healthy,False
Cells_AreaShape_Zernike_7_5,0.0484,apoptosis_pyroptosis,False
Cells_AreaShape_Zernike_7_5,0.022,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_7_3,0.0213,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_7_3,0.0187,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_7_3,0.0053,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_8_4,0.0159,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_8_4,0.0138,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_8_4,0.0058,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_8_6,0.0198,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrPM_8_6,0.0192,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_8_6,0.0073,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_5_5,0.0109,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_5_5,0.0128,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_5_5,0.0099,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_MeanFrac_CorrMito_4of4,0.02,apoptosis_healthy,False
Cytoplasm_RadialDistribution_MeanFrac_CorrMito_4of4,0.0268,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_MeanFrac_CorrMito_4of4,0.0016,healthy_pyroptosis,False
Cytoplasm_AreaShape_Zernike_7_1,0.0116,apoptosis_pyroptosis,False
Cytoplasm_AreaShape_Zernike_7_1,0.0412,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_5_3,0.0489,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrDNA_5_3,0.0397,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_3_3,0.0498,apoptosis_healthy,False
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_3_3,0.0091,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikeMagnitude_CorrPM_3_3,0.0486,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_8_2,0.0163,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_8_2,0.0118,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_8_2,0.0034,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_4_2,0.0029,apoptosis_healthy,False
Nuclei_AreaShape_Zernike_4_2,0.0062,apoptosis_pyroptosis,False
Nuclei_AreaShape_Zernike_4_2,0.0171,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_2_2,0.0264,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_2_2,0.023,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_2_2,0.0046,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_5_5,0.0247,apoptosis_healthy,False
Nuclei_AreaShape_Zernike_5_5,0.0086,apoptosis_pyroptosis,False
Nuclei_AreaShape_Zernike_5_5,0.0082,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_7_5,0.0266,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikeMagnitude_CorrER_7_5,0.0485,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_MeanFrac_CorrDNA_3of4,0.0208,apoptosis_healthy,False
Cytoplasm_RadialDistribution_MeanFrac_CorrDNA_3of4,0.0397,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_MeanFrac_CorrDNA_3of4,0.0107,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_9_7,0.0248,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_9_7,0.0269,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrGasdermin_9_7,0.0101,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_7_5,0.0196,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_7_5,0.0197,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrGasdermin_7_5,0.008,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_9_9,0.015,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_9_9,0.0146,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrPM_9_9,0.0076,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrER_4_4,0.0159,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrER_4_4,0.022,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrER_4_4,0.0141,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_9_7,0.0266,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrMito_9_7,0.0268,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrMito_9_7,0.0081,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_8_0,0.0461,apoptosis_pyroptosis,False
Nuclei_AreaShape_Zernike_8_0,0.0008,healthy_pyroptosis,False
Nuclei_Neighbors_AngleBetweenNeighbors_Adjacent,0.0334,apoptosis_healthy,False
Nuclei_Neighbors_AngleBetweenNeighbors_Adjacent,0.0158,apoptosis_pyroptosis,False
Nuclei_Neighbors_AngleBetweenNeighbors_Adjacent,0.0095,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_7_1,0.017,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrPM_7_1,0.0156,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_7_1,0.0066,healthy_pyroptosis,False
Nuclei_RadialDistribution_MeanFrac_CorrMito_4of4,0.0232,apoptosis_healthy,False
Nuclei_RadialDistribution_MeanFrac_CorrMito_4of4,0.0362,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_MeanFrac_CorrMito_4of4,0.0227,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_8_2,0.0207,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_8_2,0.0191,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrDNA_8_2,0.0063,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_1of4,0.0074,apoptosis_healthy,False
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_1of4,0.0038,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_FracAtD_CorrDNA_1of4,0.0048,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_9_9,0.0174,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_9_9,0.018,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrDNA_9_9,0.0085,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_6_6,0.0194,apoptosis_healthy,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_6_6,0.0192,apoptosis_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrPM_6_6,0.0078,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_8_8,0.0246,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_8_8,0.0179,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikePhase_CorrER_8_8,0.0013,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_2_2,0.0223,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrPM_2_2,0.0147,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrPM_2_2,0.0004,healthy_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_3_1,0.0054,apoptosis_healthy,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_3_1,0.0066,apoptosis_pyroptosis,False
Cells_RadialDistribution_ZernikePhase_CorrDNA_3_1,0.0092,healthy_pyroptosis,False
Nuclei_AreaShape_Zernike_6_6,0.0478,apoptosis_healthy,False
Nuclei_AreaShape_Zernike_6_6,0.0364,healthy_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_7_1,0.008,apoptosis_healthy,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_7_1,0.0305,apoptosis_pyroptosis,False
Nuclei_RadialDistribution_ZernikeMagnitude_CorrPM_7_1,0.0465,healthy_pyroptosis,False
Cytoplasm_RadialDistribution_ZernikePhase_CorrMito_8_8,0.0219,apoptosis_healthy,False
