oneb_Treatment_Dose_Inhibitor_Dose,Cytokine,Cytokine_Value
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
LPS_0.100_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
LPS_0.100_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
Disulfiram_0.100_uM_DMSO_0.025_%,incubation inducer,6_h
Disulfiram_0.100_uM_DMSO_0.025_%,incubation inducer,6_h
Disulfiram_0.100_uM_DMSO_0.025_%,incubation inducer,6_h
Disulfiram_0.100_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_1.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
LPS_1.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,incubation inducer,6_h
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,incubation inducer,6_h
LPS_1.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
LPS_1.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,incubation inducer,6_h
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,incubation inducer,6_h
Thapsigargin_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
Thapsigargin_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
Thapsigargin_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
Thapsigargin_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
Disulfiram_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
Disulfiram_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
Disulfiram_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
Disulfiram_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
Topotecan_10.000_nM_DMSO_0.025_%,incubation inducer,6_h
Topotecan_10.000_nM_DMSO_0.025_%,incubation inducer,6_h
Topotecan_10.000_nM_DMSO_0.025_%,incubation inducer,6_h
Topotecan_10.000_nM_DMSO_0.025_%,incubation inducer,6_h
LPS_10.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,incubation inducer,6_h
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,incubation inducer,6_h
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,incubation inducer,6_h
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,incubation inducer,6_h
LPS_10.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,incubation inducer,6_h
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,incubation inducer,6_h
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,incubation inducer,6_h
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,incubation inducer,6_h
LPS_10.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,incubation inducer,6_h
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,incubation inducer,6_h
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,incubation inducer,6_h
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,incubation inducer,6_h
LPS_10.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,incubation inducer,6_h
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,incubation inducer,6_h
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,incubation inducer,6_h
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,incubation inducer,6_h
Thapsigargin_10.000_uM_DMSO_0.025_%,incubation inducer,6_h
Thapsigargin_10.000_uM_DMSO_0.025_%,incubation inducer,6_h
Thapsigargin_10.000_uM_DMSO_0.025_%,incubation inducer,6_h
Thapsigargin_10.000_uM_DMSO_0.025_%,incubation inducer,6_h
H2O2_100.000_nM_DMSO_0.025_%,incubation inducer,6_h
H2O2_100.000_nM_DMSO_0.025_%,incubation inducer,6_h
H2O2_100.000_nM_DMSO_0.025_%,incubation inducer,6_h
H2O2_100.000_nM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,incubation inducer,6_h
LPS_100.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
LPS_100.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
LPS_100.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
LPS_100.000_ug_per_ml_DMSO_0.025_%,incubation inducer,6_h
H2O2_100.000_uM_DMSO_0.025_%,incubation inducer,6_h
H2O2_100.000_uM_Disulfiram_1.000_uM,incubation inducer,6_h
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,incubation inducer,6_h
H2O2_100.000_uM_DMSO_0.025_%,incubation inducer,6_h
H2O2_100.000_uM_Disulfiram_1.000_uM,incubation inducer,6_h
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,incubation inducer,6_h
H2O2_100.000_uM_DMSO_0.025_%,incubation inducer,6_h
H2O2_100.000_uM_Disulfiram_1.000_uM,incubation inducer,6_h
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,incubation inducer,6_h
H2O2_100.000_uM_DMSO_0.025_%,incubation inducer,6_h
H2O2_100.000_uM_Disulfiram_1.000_uM,incubation inducer,6_h
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,incubation inducer,6_h
Disulfiram_2.500_uM_DMSO_0.025_%,incubation inducer,6_h
Disulfiram_2.500_uM_DMSO_0.025_%,incubation inducer,6_h
Disulfiram_2.500_uM_DMSO_0.025_%,incubation inducer,6_h
Disulfiram_2.500_uM_DMSO_0.025_%,incubation inducer,6_h
Topotecan_20.000_nM_DMSO_0.025_%,incubation inducer,6_h
Topotecan_20.000_nM_DMSO_0.025_%,incubation inducer,6_h
Topotecan_20.000_nM_DMSO_0.025_%,incubation inducer,6_h
Topotecan_20.000_nM_DMSO_0.025_%,incubation inducer,6_h
Topotecan_5.000_nM_DMSO_0.025_%,incubation inducer,6_h
Topotecan_5.000_nM_DMSO_0.025_%,incubation inducer,6_h
Topotecan_5.000_nM_DMSO_0.025_%,incubation inducer,6_h
Topotecan_5.000_nM_DMSO_0.025_%,incubation inducer,6_h
media_ctr_0.0_0_Media_ctr_0.0_0,incubation inducer,6_h
media_ctr_0.0_0_Media_ctr_0.0_0,incubation inducer,6_h
media_ctr_0.0_0_Media_ctr_0.0_0,incubation inducer,6_h
media_ctr_0.0_0_Media_ctr_0.0_0,incubation inducer,6_h
DMSO_0.100_%_DMSO_1.000_%,inhibitor,DMSO
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,inhibitor,Z-VAD-FMK
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,inhibitor,Z-VAD-FMK
DMSO_0.100_%_DMSO_1.000_%,inhibitor,DMSO
DMSO_0.100_%_DMSO_1.000_%,inhibitor,DMSO
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,inhibitor,Z-VAD-FMK
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,inhibitor,Z-VAD-FMK
DMSO_0.100_%_DMSO_1.000_%,inhibitor,DMSO
DMSO_0.100_%_DMSO_0.025_%,inhibitor,DMSO
DMSO_0.100_%_DMSO_0.025_%,inhibitor,DMSO
DMSO_0.100_%_DMSO_0.025_%,inhibitor,DMSO
DMSO_0.100_%_DMSO_0.025_%,inhibitor,DMSO
DMSO_0.100_%_DMSO_0.025_%,inhibitor,DMSO
DMSO_0.100_%_DMSO_0.025_%,inhibitor,DMSO
DMSO_0.100_%_DMSO_0.025_%,inhibitor,DMSO
DMSO_0.100_%_DMSO_0.025_%,inhibitor,DMSO
media_ctr_0.0_0_Media_ctr_0.0_0,inhibitor,Media_ctr
media_ctr_0.0_0_Media_ctr_0.0_0,inhibitor,Media_ctr
LPS_0.010_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_0.010_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_0.010_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_0.010_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_0.100_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_0.100_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_0.100_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_0.100_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
Disulfiram_0.100_uM_DMSO_0.025_%,inhibitor,DMSO
Disulfiram_0.100_uM_DMSO_0.025_%,inhibitor,DMSO
Disulfiram_0.100_uM_DMSO_0.025_%,inhibitor,DMSO
Disulfiram_0.100_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,inhibitor,Disulfiram
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,inhibitor,Disulfiram
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,inhibitor,Disulfiram
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,inhibitor,Disulfiram
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_1.000_ug_per_ml_3.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_1.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_1.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,inhibitor,Disulfiram
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,inhibitor,Disulfiram
LPS_1.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_1.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,inhibitor,Disulfiram
Flagellin_1.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
Flagellin_1.000_ug_per_ml_Disulfiram_1.000_uM,inhibitor,Disulfiram
Thapsigargin_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
Thapsigargin_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
Thapsigargin_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
Thapsigargin_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
Disulfiram_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
Disulfiram_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
Disulfiram_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
Disulfiram_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
Topotecan_10.000_nM_DMSO_0.025_%,inhibitor,DMSO
Topotecan_10.000_nM_DMSO_0.025_%,inhibitor,DMSO
Topotecan_10.000_nM_DMSO_0.025_%,inhibitor,DMSO
Topotecan_10.000_nM_DMSO_0.025_%,inhibitor,DMSO
LPS_10.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,inhibitor,Disulfiram
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,inhibitor,Disulfiram
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,inhibitor,Disulfiram
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
LPS_10.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,inhibitor,Disulfiram
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,inhibitor,Disulfiram
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,inhibitor,Disulfiram
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
LPS_10.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,inhibitor,Disulfiram
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,inhibitor,Disulfiram
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,inhibitor,Disulfiram
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
LPS_10.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_10.000_ug_per_ml_Disulfiram_0.100_uM,inhibitor,Disulfiram
LPS_10.000_ug_per_ml_Disulfiram_1.000_uM,inhibitor,Disulfiram
LPS_10.000_ug_per_ml_Disulfiram_2.500_uM,inhibitor,Disulfiram
LPS_10.000_ug_per_ml_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
Thapsigargin_10.000_uM_DMSO_0.025_%,inhibitor,DMSO
Thapsigargin_10.000_uM_DMSO_0.025_%,inhibitor,DMSO
Thapsigargin_10.000_uM_DMSO_0.025_%,inhibitor,DMSO
Thapsigargin_10.000_uM_DMSO_0.025_%,inhibitor,DMSO
H2O2_100.000_nM_DMSO_0.025_%,inhibitor,DMSO
H2O2_100.000_nM_DMSO_0.025_%,inhibitor,DMSO
H2O2_100.000_nM_DMSO_0.025_%,inhibitor,DMSO
H2O2_100.000_nM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_100.000_ug_per_ml_1.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_100.000_ug_per_ml_10.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_Nigericin_100.000_ug_per_ml_3.000_uM_DMSO_0.025_%,inhibitor,DMSO
LPS_100.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_100.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_100.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
LPS_100.000_ug_per_ml_DMSO_0.025_%,inhibitor,DMSO
H2O2_100.000_uM_DMSO_0.025_%,inhibitor,DMSO
H2O2_100.000_uM_Disulfiram_1.000_uM,inhibitor,Disulfiram
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
H2O2_100.000_uM_DMSO_0.025_%,inhibitor,DMSO
H2O2_100.000_uM_Disulfiram_1.000_uM,inhibitor,Disulfiram
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
H2O2_100.000_uM_DMSO_0.025_%,inhibitor,DMSO
H2O2_100.000_uM_Disulfiram_1.000_uM,inhibitor,Disulfiram
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
H2O2_100.000_uM_DMSO_0.025_%,inhibitor,DMSO
H2O2_100.000_uM_Disulfiram_1.000_uM,inhibitor,Disulfiram
H2O2_100.000_uM_Z-VAD-FMK_100.000_uM,inhibitor,Z-VAD-FMK
Disulfiram_2.500_uM_DMSO_0.025_%,inhibitor,DMSO
Disulfiram_2.500_uM_DMSO_0.025_%,inhibitor,DMSO
Disulfiram_2.500_uM_DMSO_0.025_%,inhibitor,DMSO
Disulfiram_2.500_uM_DMSO_0.025_%,inhibitor,DMSO
Topotecan_20.000_nM_DMSO_0.025_%,inhibitor,DMSO
Topotecan_20.000_nM_DMSO_0.025_%,inhibitor,DMSO
Topotecan_20.000_nM_DMSO_0.025_%,inhibitor,DMSO
Topotecan_20.000_nM_DMSO_0.025_%,inhibitor,DMSO
Topotecan_5.000_nM_DMSO_0.025_%,inhibitor,DMSO
Topotecan_5.000_nM_DMSO_0.025_%,inhibitor,DMSO
Topotecan_5.000_nM_DMSO_0.025_%,inhibitor,DMSO
Topotecan_5.000_nM_DMSO_0.025_%,inhibitor,DMSO
media_ctr_0.0_0_Media_ctr_0.0_0,inhibitor,Media_ctr
media_ctr_0.0_0_Media_ctr_0.0_0,inhibitor,Media_ctr
media_ctr_0.0_0_Media_ctr_0.0_0,inhibitor,Media_ctr
media_ctr_0.0_0_Media_ctr_0.0_0,inhibitor,Media_ctr
DMSO_0.100_%_DMSO_1.000_%,inhibitor_concentration_value,1.0
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,inhibitor_concentration_value,100.0
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,inhibitor_concentration_value,30.0
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,inhibitor_concentration_value,100.0
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,inhibitor_concentration_value,30.0
DMSO_0.100_%_DMSO_1.000_%,inhibitor_concentration_value,1.0
DMSO_0.100_%_DMSO_1.000_%,inhibitor_concentration_value,1.0
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,inhibitor_concentration_value,100.0
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,inhibitor_concentration_value,30.0
DMSO_0.100_%_Z-VAD-FMK_100.000_uM,inhibitor_concentration_value,100.0
DMSO_0.100_%_Z-VAD-FMK_30.000_uM,inhibitor_concentration_value,30.0
DMSO_0.100_%_DMSO_1.000_%,inhibitor_concentration_value,1.0
DMSO_0.100_%_DMSO_0.025_%,inhibitor_concentration_value,0.025
DMSO_0.100_%_DMSO_0.025_%,inhibitor_concentration_value,0.025
DMSO_0.100_%_DMSO_0.025_%,inhibitor_concentration_value,0.025
DMSO_0.100_%_DMSO_0.025_%,inhibitor_concentration_value,0.025
DMSO_0.100_%_DMSO_0.025_%,inhibitor_concentration_value,0.025
DMSO_0.100_%_DMSO_0.025_%,inhibitor_concentration_value,0.025
DMSO_0.100_%_DMSO_0.025_%,inhibitor_concentration_value,0.025
DMSO_0.100_%_DMSO_0.025_%,inhibitor_concentration_value,0.025
media_ctr_0.0_0_Media_ctr_0.0_0,inhibitor_concentration_value,
media_ctr_0.0_0_Media_ctr_0.0_0,inhibitor_concentration_value,
LPS_0.010_ug_per_ml_DMSO_0.025_%,inhibitor_concentration_value,0.025
LPS_0.010_ug_per_ml_DMSO_0.025_%,inhibitor_concentration_value,0.025
LPS_0.010_ug_per_ml_DMSO_0.025_%,inhibitor_concentration_value,0.025
LPS_0.010_ug_per_ml_DMSO_0.025_%,inhibitor_concentration_value,0.025
LPS_0.100_ug_per_ml_DMSO_0.025_%,inhibitor_concentration_value,0.025
LPS_0.100_ug_per_ml_DMSO_0.025_%,inhibitor_concentration_value,0.025
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,inhibitor_concentration_value,0.025
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,inhibitor_concentration_value,0.025
LPS_0.100_ug_per_ml_DMSO_0.025_%,inhibitor_concentration_value,0.025
LPS_0.100_ug_per_ml_DMSO_0.025_%,inhibitor_concentration_value,0.025
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,inhibitor_concentration_value,0.025
Flagellin_0.100_ug_per_ml_DMSO_0.025_%,inhibitor_concentration_value,0.025
Disulfiram_0.100_uM_DMSO_0.025_%,inhibitor_concentration_value,0.025
Disulfiram_0.100_uM_DMSO_0.025_%,inhibitor_concentration_value,0.025
Disulfiram_0.100_uM_DMSO_0.025_%,inhibitor_concentration_value,0.025
Disulfiram_0.100_uM_DMSO_0.025_%,inhibitor_concentration_value,0.025
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,inhibitor_concentration_value,0.025
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,inhibitor_concentration_value,0.025
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,inhibitor_concentration_value,0.025
LPS_Nigericin_1.000_ug_per_ml_1.000_uM_DMSO_0.025_%,inhibitor_concentration_value,0.025
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,inhibitor_concentration_value,0.025
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,inhibitor_concentration_value,1.0
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,inhibitor_concentration_value,100.0
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,inhibitor_concentration_value,0.025
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,inhibitor_concentration_value,1.0
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Z-VAD-FMK_100.000_uM,inhibitor_concentration_value,100.0
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_DMSO_0.025_%,inhibitor_concentration_value,0.025
LPS_Nigericin_1.000_ug_per_ml_10.000_uM_Disulfiram_1.000_uM,inhibitor_concentration_value,1.0
